iter	Accuracy	Logloss
0	0.8388361496	0.3697255984
1	0.8421207519	0.363360977
2	0.8419783558	0.363180312
3	0.8460129106	0.3553945854
4	0.846202772	0.3546269446
5	0.852715018	0.3433915624
6	0.8502942852	0.3472441173
7	0.8591418265	0.3301188043
8	0.8559426619	0.337501335
9	0.8631763812	0.3238535635
10	0.862198595	0.3254851478
11	0.8656066072	0.3179564387
12	0.8655211695	0.3189613321
13	0.8746819822	0.303600766
14	0.8706189482	0.310072444
15	0.8803208658	0.2924537509
