iter	Passed	Remaining
0	321	965507
1	457	685621
2	614	613675
3	766	574225
4	953	570976
5	1133	565625
6	1297	554985
7	1448	541597
8	1621	538736
9	1841	550517
10	2058	559394
11	2281	568032
12	2519	578999
13	2733	582995
14	2965	590114
15	3214	599582
16	3460	607296
17	3685	610532
18	3926	616074
19	4165	620660
20	4382	621663
21	4608	623792
22	4895	633693
23	5109	633570
24	5446	648189
25	5815	665202
26	6047	665883
27	6298	668530
28	6560	672149
29	6755	668804
30	7059	676073
31	7334	680238
32	7604	683754
33	7882	687634
34	8106	686739
35	8373	689447
36	8607	689283
37	8796	685652
38	9186	697488
39	9467	700630
40	9650	696464
41	9849	693692
42	10159	698618
43	10404	698992
44	10557	693285
45	10843	696363
46	11015	692100
47	11240	691272
48	11487	691819
49	11812	696946
50	11975	692438
51	12174	690227
52	12437	691554
53	12767	696551
54	13021	697250
55	13403	704656
56	13589	701621
57	13878	703995
58	14082	702000
59	14256	698562
60	14612	704051
61	14887	705496
62	15072	702674
63	15425	707628
64	15837	715140
65	15994	711027
66	16251	711441
67	16699	720040
68	17054	724450
69	17380	727499
70	17717	730913
71	18004	732163
72	18371	736639
73	18725	740431
74	18906	737358
75	19078	734003
76	19389	736038
77	19643	735893
78	19800	732135
79	20175	736413
80	20592	742106
81	20976	746471
82	21176	744243
83	21489	746006
84	21793	747382
85	21973	744538
86	22236	744548
87	22589	747517
88	22946	750521
89	23247	751655
90	23573	753561
91	23742	750464
92	24087	752932
93	24302	751300
94	24553	750808
95	24736	748278
96	24875	744462
97	25205	746382
98	25423	744980
99	25638	743519
100	26006	746459
101	26333	748194
102	26463	744322
103	26897	748992
104	27053	745906
105	27248	743929
106	27641	747366
107	28070	751657
108	28443	754416
109	28797	756576
110	29087	757048
111	29467	759838
112	29858	762832
113	30234	765409
114	30398	762605
115	30725	763892
116	31106	766499
117	31284	764085
118	31521	763136
119	31905	765736
120	32052	762626
121	32390	764100
122	32771	766538
123	32971	764730
124	33120	761776
125	33268	758839
126	33523	758377
127	33760	757505
128	33965	755934
129	34161	754176
130	34375	752860
131	34750	755027
132	34996	754395
133	35387	756869
134	35545	754350
135	35749	752841
136	35888	749997
137	36136	749445
138	36487	751014
139	36722	750186
140	36874	747684
141	37282	750376
142	37662	752464
143	37833	750360
144	37983	747889
145	38224	747220
146	38416	745597
147	38665	745098
148	39043	747076
149	39287	746468
150	39459	744498
151	39713	744100
152	40076	745740
153	40246	743777
154	40413	741783
155	40564	739513
156	40912	740851
157	41069	738732
158	41424	740169
159	41807	742074
160	41959	739899
161	42358	742061
162	42526	740169
163	42692	738266
164	43061	739873
165	43362	740302
166	43558	738923
167	43817	738643
168	44142	739452
169	44331	737981
170	44532	736733
171	44757	735888
172	44934	734272
173	45136	733078
174	45325	731686
175	45492	729946
176	45927	732500
177	46134	731409
178	46319	729991
179	46490	728357
180	46721	727660
181	47156	730146
182	47335	728657
183	47556	727823
184	47788	727161
185	47954	725509
186	48203	725110
187	48407	724048
188	48585	722616
189	48859	722608
190	49043	721269
191	49377	722142
192	49542	720542
193	49969	722759
194	50237	722646
195	50681	725048
196	50946	724889
197	51227	724941
198	51385	723271
199	51787	725029
200	51956	723507
201	52158	722470
202	52358	721414
203	52536	720058
204	52838	720411
205	52993	718755
206	53140	717018
207	53332	715889
208	53559	715242
209	53832	715207
210	54077	714790
211	54339	714612
212	54718	715970
213	55176	718327
214	55555	719641
215	55797	719166
216	55967	717780
217	56376	719450
218	56647	719340
219	56956	719716
220	57141	718541
221	57587	720622
222	57744	719090
223	57946	718119
224	58418	720492
225	58589	719149
226	58857	718989
227	59017	717528
228	59408	718873
229	59580	717555
230	59907	718113
231	60078	716799
232	60269	715733
233	60461	714687
234	60767	714993
235	60965	714023
236	61155	712960
237	61318	711599
238	61525	710760
239	61739	710005
240	61906	708714
241	62053	707203
242	62199	705693
243	62404	704864
244	62589	703812
245	62769	702706
246	63041	702644
247	63463	704240
248	63926	706273
249	64368	708056
250	64592	707425
251	65065	709528
252	65247	708441
253	65470	707807
254	65721	707477
255	65954	706951
256	66173	706275
257	66557	707366
258	66786	706802
259	66960	705663
260	67159	704793
261	67357	703914
262	67543	702912
263	67729	701921
264	67920	700991
265	68078	699727
266	68272	698838
267	68483	698127
268	68840	698897
269	69086	698544
270	69243	697291
271	69486	696905
272	69660	695837
273	69844	694879
274	70251	696130
275	70499	695800
276	70657	694586
277	70897	694181
278	71376	696111
279	71550	695064
280	71752	694289
281	72154	695449
282	72353	694644
283	72570	694022
284	72726	692813
285	72894	691730
286	73074	690770
287	73250	689776
288	73396	688503
289	73595	687736
290	73958	688498
291	74105	687248
292	74364	687047
293	74615	686768
294	74764	685552
295	75067	685755
296	75257	684921
297	75666	686072
298	75848	685173
299	76263	686369
300	76435	685378
301	76584	684184
302	76761	683253
303	77174	684413
304	77673	686329
305	77934	686128
306	78146	685499
307	78326	684594
308	78606	684566
309	78772	683544
310	78974	682839
311	79221	682527
312	79572	683104
313	79991	684259
314	80237	683932
315	80422	683084
316	80792	683802
317	80940	682646
318	81096	681569
319	81252	680487
320	81436	679654
321	81615	678775
322	81788	677854
323	82132	678349
324	82332	677660
325	82543	677058
326	82727	676244
327	83121	677135
328	83285	676157
329	83488	675494
330	83695	674877
331	83888	674138
332	84057	673214
333	84257	672546
334	84466	671949
335	84689	671465
336	84935	671170
337	85166	670747
338	85331	669814
339	85489	668832
340	85671	668033
341	85855	667260
342	86256	668174
343	86559	668321
344	87019	669675
345	87224	669054
346	87401	668229
347	87597	667550
348	87767	666684
349	87961	665996
350	88139	665190
351	88312	664349
352	88716	665246
353	89187	666640
354	89381	665953
355	89618	665594
356	89774	664631
357	89978	664034
358	90197	663543
359	90490	663595
360	90662	662762
361	90891	662352
362	91065	661542
363	91438	662176
364	91578	661119
365	91836	660924
366	92016	660165
367	92181	659297
368	92401	658829
369	92603	658236
370	92822	657765
371	92977	656841
372	93443	658115
373	93873	659123
374	94111	658777
375	94312	658178
376	94502	657505
377	94713	656979
378	94933	656515
379	95337	657324
380	95502	656485
381	95673	655692
382	95866	655047
383	96052	654358
384	96447	655091
385	96830	655739
386	97054	655304
387	97273	654840
388	97628	655287
389	97821	654651
390	98122	654734
391	98312	654082
392	98551	653750
393	98974	654639
394	99142	653838
395	99386	653543
396	99587	652963
397	99810	652528
398	99994	651845
399	100384	652501
400	100546	651668
401	100754	651143
402	101009	650921
403	101354	651278
404	101583	650886
405	101737	650017
406	102025	650005
407	102284	649804
408	102646	650261
409	102818	649511
410	103003	648847
411	103247	648555
412	103519	648435
413	103926	649165
414	104087	648353
415	104349	648171
416	104552	647624
417	104963	648365
418	105195	647993
419	105412	647533
420	105624	647046
421	105852	646653
422	106244	647261
423	106451	646743
424	106712	646551
425	107120	647247
426	107309	646622
427	107447	645691
428	107664	645232
429	107882	644785
430	108187	644858
431	108325	643937
432	108776	644872
433	109172	645477
434	109364	644873
435	109586	644450
436	109797	643961
437	110064	643799
438	110209	642929
439	110402	642341
440	110584	641692
441	110733	640849
442	110921	640241
443	111071	639412
444	111288	638970
445	111734	639843
446	112081	640144
447	112477	640719
448	112668	640130
449	112845	639457
450	113028	638821
451	113300	638691
452	113484	638066
453	113692	637579
454	113843	636771
455	114009	636053
456	114198	635464
457	114369	634776
458	114523	633997
459	114700	633345
460	114852	632560
461	115001	631759
462	115205	631267
463	115365	630534
464	115765	631107
465	115948	630498
466	116149	629991
467	116380	629648
468	116591	629195
469	116766	628552
470	116986	628150
471	117185	627639
472	117368	627040
473	117565	626521
474	117810	626255
475	118008	625744
476	118202	625210
477	118348	624422
478	118560	623990
479	118760	623494
480	118964	623016
481	119166	622535
482	119543	622961
483	119702	622255
484	119895	621725
485	120190	621724
486	120345	621000
487	120557	620572
488	121032	621496
489	121185	620766
490	121435	620533
491	121577	619747
492	121753	619138
493	122264	620231
494	122524	620048
495	122727	619576
496	123135	620134
497	123361	619778
498	123515	619063
499	123718	618594
500	123896	617998
501	124045	617264
502	124408	617589
503	124562	616879
504	124703	616109
505	124899	615611
506	125059	614938
507	125227	614303
508	125391	613656
509	125574	613097
510	125720	612362
511	125898	611788
512	126080	611233
513	126258	610660
514	126531	610544
515	126917	610976
516	127106	610455
517	127293	609929
518	127738	610632
519	127899	609980
520	128100	609524
521	128387	609472
522	128562	608888
523	128742	608330
524	128981	608054
525	129173	607555
526	129378	607122
527	129554	606548
528	129721	605937
529	129880	605292
530	130065	604767
531	130263	604306
532	130577	604382
533	130778	603932
534	130980	603491
535	131159	602941
536	131349	602446
537	131577	602127
538	131742	601517
539	131914	600944
540	132320	601436
541	132690	601758
542	132833	601053
543	133144	601108
544	133375	600801
545	133555	600266
546	133739	599748
547	133868	598986
548	134053	598477
549	134220	597893
550	134471	597676
551	134686	597307
552	134899	596924
553	135059	596307
554	135270	595923
555	135527	595736
556	135714	595243
557	136112	595674
558	136311	595233
559	136550	594970
560	136734	594466
561	136957	594130
562	137152	593676
563	137515	593949
564	137895	594292
565	138294	594717
566	138590	594690
567	138804	594319
568	139028	593987
569	139471	594590
570	139630	593979
571	139963	594111
572	140122	593502
573	140308	593011
574	140522	592639
575	140823	592631
576	141015	592166
