iter	Accuracy	Logloss
116	0.9338679942	0.1781899589
117	0.9341764524	0.1775804401
118	0.9343916558	0.1773229106
119	0.9345925124	0.177053528
120	0.934714461	0.1769186336
121	0.9347575016	0.1766800044
122	0.9348937971	0.176463526
123	0.9349870519	0.1761687142
124	0.9350516129	0.175872067
125	0.9351305209	0.1757188466
126	0.9353313774	0.1749435119
127	0.9354676729	0.1747980815
128	0.9355752746	0.1746194038
129	0.9357187435	0.1743324239
130	0.9359411203	0.1740746282
131	0.9361348034	0.1737648389
132	0.9363141396	0.173483057
133	0.9363284865	0.1732559726
134	0.9364145678	0.1731070535
135	0.9365078226	0.1729253075
136	0.9365723837	0.1727977266
137	0.9369095357	0.1720064758
138	0.9370673515	0.1717201404
139	0.9371606063	0.1716054493
140	0.9372108204	0.1714431221
141	0.9373255956	0.1711725066
142	0.9374475442	0.1708978561
143	0.9374977583	0.1707444256
144	0.9375479724	0.1706314298
145	0.9376770945	0.1701641329
146	0.9377560024	0.1699713326
147	0.937942512	0.1697618175
148	0.9380572871	0.1695132267
149	0.9381577154	0.1691169919
150	0.9382222764	0.1689812988
151	0.9381792357	0.1686763433
152	0.9384303064	0.1683659516
153	0.9385809488	0.1681231052
154	0.9387100708	0.1679844419
155	0.9388750601	0.1677789759
156	0.9389396211	0.1676269745
157	0.9389324477	0.1673785238
158	0.9390543962	0.1671923505
159	0.9392409059	0.1668959975
160	0.9393341607	0.1667644236
161	0.9395278437	0.1665481553
162	0.9395995782	0.1664166375
163	0.9397430471	0.1662379458
164	0.9398004347	0.1660753944
165	0.9399223833	0.1658856763
166	0.9401232398	0.1657211634
167	0.940159107	0.1656076072
168	0.9401949743	0.1654805727
169	0.9402164946	0.1653822461
170	0.9403312698	0.1652466651
171	0.9405823404	0.165022565
172	0.9406325545	0.1648938913
173	0.940704289	0.1646990874
174	0.9408190642	0.1645622034
175	0.9409410127	0.164223146
176	0.94097688	0.1639757461
177	0.9410557879	0.1636477711
178	0.9411275224	0.1634737169
179	0.9412064303	0.1633843291
180	0.9413714196	0.1630955138
181	0.9414718478	0.1628195322
182	0.9416224902	0.1626522312
183	0.9417013981	0.1624685517
184	0.9417731326	0.1623774966
185	0.9418018264	0.1622919196
186	0.941923775	0.1621123312
187	0.9420457235	0.1618413235
188	0.9421533253	0.1615602841
189	0.9422178863	0.1611890442
190	0.942325488	0.1605690314
191	0.9425048241	0.1600398496
192	0.9426052524	0.159902055
193	0.9427630682	0.1597019831
194	0.9427558948	0.1595814776
195	0.9428634965	0.1593348763
196	0.9428993637	0.159056555
197	0.9429854451	0.158586344
198	0.9431073937	0.15831507
199	0.9433297705	0.1580746194
200	0.9433799846	0.1579491822
201	0.9434158519	0.1578452513
202	0.9436597491	0.1576224681
203	0.9438103915	0.1574846034
204	0.9438534321	0.1570096428
205	0.9439036463	0.1569088503
206	0.9439538604	0.1568250106
207	0.9440542886	0.1566514328
208	0.9441618903	0.1564965872
209	0.9443842672	0.1562553381
210	0.9443412265	0.1561679677
211	0.9443842672	0.156089312
212	0.9446425113	0.1558019398
213	0.9448290209	0.1554513376
214	0.9449222757	0.1552981873
215	0.9451805198	0.1550413723
216	0.9452379074	0.154965939
217	0.9452952949	0.1547721018
218	0.9453957232	0.1546233369
219	0.9453742029	0.1543117543
220	0.9454818046	0.1542295259
221	0.9456539673	0.1539619647
222	0.945761569	0.1538297183
223	0.9459193848	0.1536912371
224	0.9460485068	0.1532658882
225	0.9460915475	0.1531464055
226	0.9461848023	0.1529360077
227	0.9462852306	0.1528366022
228	0.9464215261	0.1525943163
229	0.9463856588	0.1523236167
230	0.9464932605	0.1518263231
231	0.9465793419	0.151690518
232	0.9467084639	0.1514676228
233	0.9467299843	0.1513899338
234	0.9468519329	0.1511774624
235	0.9469093205	0.1510288796
236	0.9470240956	0.150904255
237	0.9470599628	0.1508295783
238	0.9472321256	0.1507311816
239	0.9472966866	0.1506169388
240	0.9472966866	0.1505412394
241	0.94730386	0.150443333
242	0.9473684211	0.1503214965
243	0.9474258086	0.1501853551
244	0.9474760228	0.1501156102
245	0.9475405838	0.1500210244
246	0.947641012	0.1498515517
247	0.9477557872	0.1496841105
248	0.9479279499	0.1494888022
249	0.9480140313	0.1493782023
250	0.9481144595	0.1492464602
251	0.9481288064	0.1490026471
252	0.9482292347	0.1489148565
253	0.9483368364	0.1487899236
254	0.9484874787	0.1485470632
255	0.9485376929	0.148490124
256	0.9485950805	0.1483696185
257	0.9487600697	0.1481524115
258	0.9488891918	0.1479629317
259	0.9490039669	0.1477644149
260	0.9490828748	0.1476572896
261	0.9491617827	0.1473936094
262	0.9492406907	0.1473025542
263	0.949326772	0.1471472743
264	0.9494415472	0.1469956232
265	0.9495419754	0.1468680283
266	0.9495634958	0.1467964339
267	0.9496280568	0.1467600343
268	0.9497715257	0.1465865966
269	0.9497786992	0.1465061335
270	0.9498432602	0.1464410541
271	0.9499149947	0.1463138795
272	0.949936515	0.1462597004
273	0.9499723822	0.1461641198
274	0.9500799839	0.1459103872
275	0.9502019325	0.1458053634
276	0.9502521467	0.1457322559
277	0.9503095342	0.1456452078
278	0.9503669218	0.1452564546
279	0.9505677783	0.1451144428
280	0.9507040738	0.1449012289
281	0.95067538	0.1447028103
282	0.9507973286	0.1443634726
283	0.9508618896	0.1442263925
284	0.9509121038	0.1441474146
285	0.950947971	0.144095323
286	0.9509766648	0.1440332419
287	0.9509981851	0.1439473146
288	0.9510555727	0.1438719374
289	0.9511488275	0.1437427313
290	0.9512349089	0.143490876
291	0.9512420823	0.1433614598
292	0.951285123	0.143231427
293	0.9514859795	0.1431027253
294	0.9514931529	0.1429921113
295	0.951557714	0.1427083819
296	0.9515935812	0.1425827905
297	0.9517800908	0.1423800006
298	0.951815958	0.1423246445
299	0.9518518253	0.1422241322
300	0.9519522535	0.1420930767
301	0.9520096411	0.1420345683
302	0.9520311615	0.1419332854
303	0.9521459366	0.1416546978
304	0.9522104976	0.1414674176
305	0.9523180993	0.1413316686
306	0.9523467931	0.1412364523
307	0.9523898338	0.1411595759
308	0.9524185276	0.1409222777
309	0.9524543948	0.1408240351
310	0.9524974355	0.1407070043
311	0.9525333027	0.1405876196
312	0.9526480779	0.1404339509
313	0.9527054654	0.140318195
314	0.9527556796	0.1402621665
315	0.952827414	0.1401758189
316	0.9528776282	0.1399574211
317	0.9528848016	0.1398826183
318	0.9529278423	0.1398180853
319	0.9530067502	0.139672837
320	0.953035444	0.1395945736
321	0.9530569643	0.1395276728
322	0.9532004333	0.139404099
323	0.9533152084	0.1392626756
324	0.9534515039	0.1391554101
325	0.9535232384	0.1390611746
326	0.9535662791	0.1389982108
327	0.953645187	0.1388596456
328	0.9536093197	0.1387735922
329	0.9537456152	0.1386562251
330	0.9538316966	0.1383800194
331	0.9538747373	0.1382773775
332	0.9539751655	0.1382084311
333	0.9540253797	0.1381328857
334	0.954111461	0.1380210248
335	0.9541545017	0.1379015141
336	0.9542190627	0.1376298198
337	0.95425493	0.1375224422
338	0.9543481848	0.1374678428
339	0.9543912254	0.1373894673
340	0.9544342661	0.1372658934
341	0.9544773068	0.13721128
342	0.9546709899	0.1370540526
343	0.9546064288	0.1368773504
344	0.9547140305	0.1367111983
345	0.954721204	0.1366544412
346	0.9547642447	0.1366129977
347	0.9547355509	0.1365512248
348	0.9548144588	0.1364712521
349	0.954993795	0.1363722949
350	0.9550224888	0.1363362035
351	0.9551372639	0.1361814981
352	0.9552520391	0.1360398225
353	0.9553166001	0.1357957712
354	0.9552807328	0.1356224316
355	0.9553596408	0.1355090855
356	0.9554170283	0.1354513056
357	0.9554672425	0.1353536655
358	0.9554744159	0.1353033253
359	0.9555031097	0.1352554649
360	0.9556465786	0.1351588756
361	0.9555963645	0.134701134
362	0.9556824459	0.13463265
363	0.9558689555	0.1344638078
364	0.9558976493	0.1344093625
365	0.9559478634	0.1343400238
366	0.9559765572	0.1342631194
367	0.9560554651	0.1341668383
368	0.9561415465	0.1340276987
369	0.9561630668	0.1338414413
370	0.9562491482	0.1337617067
371	0.9563495764	0.1336645009
372	0.956471525	0.1335044154
373	0.9565432595	0.1332974362
374	0.9566293408	0.1330266806
375	0.956679555	0.1329899587
376	0.9567154222	0.1329181963
377	0.9567225956	0.1328842625
378	0.9568015036	0.1327972004
379	0.9568517177	0.132610957
380	0.9569162787	0.1325443504
381	0.9569306256	0.1324404195
382	0.9569808397	0.1323904575
383	0.9570884414	0.1322980854
384	0.9571816962	0.132127618
385	0.9572606041	0.1320528572
386	0.9572892979	0.131906376
387	0.9573323386	0.1318407361
388	0.95741842	0.1317283848
389	0.9575260217	0.131650948
390	0.9575547155	0.1313877442
391	0.9576407968	0.1313399959
392	0.9577053578	0.1311977599
393	0.9577483985	0.1310871039
394	0.957755572	0.1310282592
395	0.9578057861	0.130997618
396	0.9578918675	0.1309307732
397	0.9579851223	0.130864615
398	0.9579994692	0.1307886633
399	0.9579636019	0.1306622313
400	0.9580568567	0.1305845423
401	0.9580353364	0.1305391479
402	0.9580998974	0.1304718968
403	0.958221846	0.1303781936
404	0.9581788053	0.1303270688
405	0.9582003257	0.1302957831
406	0.9583151008	0.1301759921
407	0.9583294477	0.1300405933
408	0.9584800901	0.1298576144
409	0.9585087839	0.1297388322
410	0.9585446511	0.1296309923
411	0.9586163856	0.1294950331
412	0.9586952935	0.1293821353
413	0.9588244155	0.1291496568
414	0.9588818031	0.1290804863
415	0.958960711	0.1289614799
416	0.9590898331	0.1288204909
417	0.9591543941	0.1286918732
418	0.9591543941	0.1286377081
419	0.9592117817	0.1284675769
420	0.9592117817	0.1283726829
421	0.9593050365	0.1282691863
422	0.9594915461	0.1280823684
423	0.9596063212	0.1279467314
424	0.9595776275	0.1277807334
425	0.9596565354	0.1276516254
426	0.9597210964	0.1275659223
427	0.9597282698	0.1275135645
428	0.959699576	0.1274632663
429	0.9597713105	0.1272918042
430	0.9597067495	0.1272022341
431	0.9597497902	0.127158521
432	0.9598645653	0.1269661129
433	0.9599865139	0.1268697897
434	0.9599362998	0.1268120099
435	0.9599865139	0.1267330179
436	0.9600510749	0.1266860542
437	0.9600797687	0.1266039379
438	0.9600797687	0.1265745015
439	0.9601299829	0.1265121402
440	0.960180197	0.1264445388
441	0.960244758	0.1263902616
442	0.9602519315	0.1263037459
443	0.9601873704	0.1261728305
444	0.9602232377	0.1260634775
445	0.9603164925	0.1258760152
446	0.9604025738	0.125778403
447	0.9604240942	0.1255828846
448	0.9604743083	0.1255250767
449	0.9605316959	0.1254610621
450	0.9605532162	0.1253864414
451	0.9606106038	0.1253088785
452	0.9607325524	0.1251710419
453	0.960711032	0.1251450802
454	0.9607827665	0.1251049257
455	0.9608258072	0.1250704595
456	0.9608975417	0.1249810296
457	0.9609621027	0.1249252392
458	0.9610051434	0.1248626537
459	0.9610338371	0.1248014833
460	0.9610697044	0.1247476684
461	0.9610912247	0.1247118152
462	0.961127092	0.1246801511
463	0.9611342654	0.1246490615
464	0.9612131733	0.1244195533
465	0.9612275202	0.1243658785
466	0.9612131733	0.1243332057
467	0.9612131733	0.1243185786
468	0.9612203468	0.1242893384
469	0.9612777343	0.1242352293
470	0.9612705609	0.1241472005
471	0.9612633874	0.1241145837
472	0.9613351219	0.124051732
473	0.961385336	0.1237882059
474	0.9614283767	0.1237120861
475	0.961528805	0.1235932338
476	0.9615718457	0.1235168198
477	0.9616722739	0.1234712712
478	0.961722488	0.1233318234
479	0.9617511818	0.1232558156
480	0.9617511818	0.1232013563
481	0.9618444366	0.123117965
482	0.9618946508	0.1230491587
483	0.9619018242	0.1230154071
484	0.9618587835	0.1229561561
485	0.9619448649	0.1229216339
486	0.9619663852	0.1228817876
487	0.9619663852	0.1228071109
488	0.9621026807	0.122429132
489	0.9621242011	0.1223530262
490	0.9621457214	0.1222987209
491	0.9621528948	0.1222758696
492	0.9622174559	0.1221838897
493	0.9622891903	0.1220118251
494	0.9622820169	0.121919481
495	0.962332231	0.1218310458
496	0.9623394045	0.1217755637
497	0.9623680982	0.1217411255
498	0.962396792	0.121674547
499	0.9624756999	0.1215091094
500	0.9625546079	0.121404534
501	0.9625330875	0.1213807019
502	0.9625904751	0.1212829216
503	0.9625474344	0.1211676421
504	0.9625761282	0.1211427312
505	0.9626478627	0.1210720055
506	0.9626335158	0.1210547724
507	0.9626406892	0.1209343089
508	0.9626622096	0.1209087675
509	0.9626980768	0.1208248859
510	0.9627124237	0.1207844091
511	0.9627698113	0.1207297816
512	0.9627626378	0.1206339068
513	0.9628343723	0.1205705227
514	0.9628200254	0.1204540663
515	0.9629132802	0.1203557817
516	0.9628845864	0.1203308287
517	0.9629706678	0.1202603692
518	0.9629634943	0.1201646345
519	0.9630208819	0.1201000035
520	0.9629921881	0.1200540065
521	0.9630280554	0.1200212076
522	0.963071096	0.11996899
523	0.9631786977	0.1199331227
524	0.9631428305	0.1198914691
525	0.9632289119	0.1197856608
526	0.9631786977	0.1197541368
527	0.9631858712	0.119708224
528	0.9631930446	0.1196696667
529	0.9633221667	0.1195950601
530	0.9633652073	0.1194636263
531	0.9634728091	0.1193797726
532	0.9635373701	0.1191684922
533	0.9636019311	0.1191375847
534	0.9636377983	0.1190680219
535	0.9636593187	0.1190185083
536	0.9636521452	0.1189942699
537	0.9637023593	0.1189330014
538	0.9638171345	0.1188590672
539	0.9638027876	0.1188240126
540	0.9638386548	0.1187501765
541	0.963888869	0.1186434435
542	0.9638960424	0.1186288864
543	0.9639821238	0.1185383217
544	0.9639677769	0.1183989859
545	0.9640108176	0.1183655005
546	0.964082552	0.11827799
547	0.9640968989	0.1182460037
548	0.9640610317	0.1181953973
549	0.9641542865	0.1181051828
550	0.9641829803	0.1180704644
551	0.9642547147	0.1179600046
552	0.9643192758	0.1178362626
553	0.9643479696	0.1178128648
554	0.9643838368	0.1177130531
555	0.9643694899	0.1176267055
556	0.9644340509	0.1175462144
557	0.9644627447	0.1174515095
558	0.9645488261	0.1174054425
559	0.9645488261	0.1173621426
560	0.9645559995	0.1173025203
561	0.9645488261	0.1172671505
562	0.9646420809	0.1171810481
563	0.9646851216	0.117097986
564	0.9646779481	0.1170485285
565	0.9647209888	0.1169928782
566	0.9647209888	0.1169906015
567	0.9647066419	0.116888499
568	0.9647281622	0.1168324074
569	0.9647998967	0.1167217163
570	0.964821417	0.1166695407
571	0.9648644577	0.1165806572
572	0.9649146719	0.1165104359
573	0.9649864063	0.1164398083
574	0.9649577125	0.1163676605
575	0.9649433656	0.1162744267
576	0.9649577125	0.1162061949
577	0.9650007532	0.1161610106
578	0.9650079267	0.1161421663
579	0.9650366204	0.116087798
580	0.9650868346	0.1159927498
581	0.965094008	0.1159710684
582	0.9651944363	0.1158831376
583	0.9652016097	0.1158535892
584	0.9651872628	0.1157988846
585	0.965237477	0.1155984204
586	0.9653379052	0.1155222586
587	0.9653809459	0.1154445556
588	0.9653881193	0.1153681626
589	0.9654096397	0.1153354337
590	0.9654526804	0.115284386
591	0.9654742007	0.1152399092
592	0.965495721	0.115176399
593	0.9655028945	0.1151018834
594	0.9655028945	0.1150818972
595	0.9655674555	0.1149687123
596	0.9655244148	0.1149385334
597	0.9655889758	0.1148822106
598	0.9656176696	0.114857671
599	0.9656894041	0.114811625
600	0.9657180979	0.114777411
601	0.9657539651	0.1147268747
602	0.9658400465	0.1146315813
603	0.9659046075	0.1145621236
604	0.9660122092	0.1143793408
605	0.9660337295	0.1143107097
606	0.9660911171	0.1142648809
607	0.9661341578	0.1141763476
608	0.9662274126	0.1141053347
609	0.9662489329	0.1140768441
610	0.9662848002	0.1140374462
611	0.9662919736	0.1139851865
612	0.9663708815	0.1139152244
613	0.9663350143	0.1138850805
614	0.966378055	0.1137252121
615	0.9664067488	0.1136857161
616	0.966442616	0.1136412884
617	0.966442616	0.1136253022
618	0.9664282691	0.1135997678
619	0.9664713098	0.113530177
620	0.9665430443	0.1134671852
621	0.9665143505	0.1134084106
622	0.9665286974	0.1132724863
623	0.9666147787	0.1132082966
624	0.9665860849	0.1131861738
625	0.9666362991	0.1131242398
626	0.966650646	0.1131083587
627	0.9666434725	0.1130843375
628	0.9666865132	0.1130120426
629	0.966715207	0.1128891343
630	0.9667582477	0.1128582969
631	0.9668515025	0.1127906395
632	0.9668945432	0.1127016859
633	0.9669806245	0.1126375803
634	0.966987798	0.1126171668
635	0.9669591042	0.1125768161
636	0.9669949714	0.1124236168
637	0.9670236652	0.112383
638	0.9670595324	0.1123522886
639	0.9670595324	0.1123203934
640	0.9670380121	0.1122957627
641	0.9670595324	0.1122397132
642	0.9670595324	0.1122194748
643	0.9671312669	0.11198666
644	0.9671527872	0.1119521238
645	0.9672030014	0.1118385676
646	0.9672101748	0.1118184623
647	0.9672173483	0.1117993448
648	0.9671886545	0.1117655792
649	0.9672962562	0.1116809969
650	0.96732495	0.1116607936
651	0.9672962562	0.1116462576
652	0.9673321234	0.1115951538
653	0.9673464703	0.1114882176
654	0.9673966844	0.1114357547
655	0.9673966844	0.1114339754
656	0.967389511	0.1113919014
657	0.9674468986	0.1113433335
658	0.9675042861	0.1112285024
659	0.9674899392	0.1111920677
660	0.9675903675	0.1111340847
661	0.9676262347	0.1111085433
662	0.9676334082	0.1110958426
663	0.9676190613	0.1110785745
664	0.9676477551	0.1110459928
665	0.9676549285	0.1109933758
666	0.9677123161	0.1108782504
667	0.9676907958	0.1108572485
668	0.9677123161	0.1108291431
669	0.9677768771	0.110769654
670	0.9677625302	0.110645919
671	0.9677697037	0.1106210361
672	0.967791224	0.1106196841
673	0.9678055709	0.1105880551
674	0.9678486116	0.1105464084
675	0.9678844788	0.1104500573
676	0.9678916523	0.1103747851
677	0.967920346	0.110312753
678	0.9679920805	0.1102477857
679	0.9680351212	0.1101686466
680	0.9681068557	0.1099701089
681	0.9681140291	0.1099318458
682	0.9681498963	0.1098999996
683	0.9682001105	0.1098458695
684	0.9681714167	0.1098281251
685	0.9682072839	0.1097993192
686	0.9682646715	0.1097557881
687	0.9682646715	0.1097247195
688	0.9683148856	0.1096934688
689	0.9683220591	0.1096784354
690	0.9683794466	0.1095986938
691	0.968400967	0.1095467494
692	0.9683937935	0.1094445768
693	0.9684081404	0.1094304401
694	0.9685157421	0.1093184391
695	0.9685372625	0.109249822
696	0.9685372625	0.1092337798
697	0.9685516094	0.1091599087
698	0.9685587828	0.1091140238
699	0.9685444359	0.1091000272
700	0.96859465	0.1090324469
701	0.9685731297	0.1089663447
702	0.96859465	0.1089462535
703	0.9686305173	0.1089156542
704	0.9686663845	0.1088061261
705	0.968673558	0.1087534951
706	0.9686807314	0.1086898868
707	0.9686663845	0.1086548042
708	0.9686663845	0.1086534731
709	0.9686376907	0.1086326463
710	0.9687811597	0.1085521342
711	0.968867241	0.1084091977
712	0.968867241	0.1083716001
713	0.9688744145	0.1082909969
714	0.9689174551	0.1082666114
715	0.968931802	0.1082498617
716	0.9689246286	0.1082119839
717	0.9689461489	0.108184453
718	0.968931802	0.1081629957
719	0.968931802	0.1081511077
720	0.96901071	0.1080091309
721	0.96901071	0.1080080521
722	0.9690394037	0.1079640587
723	0.969075271	0.1079443737
724	0.9691183117	0.1078620893
725	0.969139832	0.1078298578
726	0.969139832	0.1078027822
727	0.9691828727	0.1077531075
728	0.9692187399	0.1076986622
729	0.969204393	0.1075468009
730	0.9691972196	0.1075251054
731	0.969204393	0.1073615592
732	0.9691756992	0.1073061541
733	0.9692187399	0.1072836881
734	0.969268954	0.1071693473
735	0.9693263416	0.1070936408
736	0.9693406885	0.1070804778
737	0.9693550354	0.1070625161
738	0.9693837292	0.1070408067
739	0.9693406885	0.1070041058
740	0.9693837292	0.1069656886
741	0.9694339433	0.1069406446
742	0.9694267699	0.1069210787
743	0.9694195964	0.1068274386
744	0.9694411168	0.1068170357
745	0.9694554637	0.1067977711
746	0.9695271981	0.1067451332
747	0.9696276264	0.1066050828
748	0.9696276264	0.1065494185
749	0.9697280546	0.1064656209
750	0.9697854422	0.106398622
751	0.9697639219	0.1063700123
752	0.9697710953	0.1063396022
753	0.9697997891	0.1063117351
754	0.9698930439	0.1062765894
755	0.9699002174	0.1062441267
756	0.9698858705	0.1062217518
757	0.9699217377	0.1061780666
758	0.9699217377	0.1061702346
759	0.9699934722	0.1061265845
760	0.969943258	0.1058738116
761	0.9699576049	0.1058465539
762	0.9699576049	0.1058304767
763	0.9699647784	0.1057995692
764	0.9699719518	0.1057855305
765	0.9699647784	0.1057244582
766	0.9699647784	0.1057038905
767	0.9699576049	0.1056620057
768	0.9699719518	0.1056455222
769	0.9700580332	0.1055085122
770	0.9701154208	0.1054286445
771	0.9701154208	0.1054098072
772	0.970086727	0.1053714531
773	0.9701297677	0.1053484967
774	0.9701799818	0.1053213721
775	0.9701871552	0.1053053439
776	0.970215849	0.105242247
777	0.9701584614	0.1051935951
778	0.9701871552	0.1051648593
779	0.9702230225	0.1050649984
780	0.9702445428	0.1050339649
781	0.9702875835	0.1049513932
782	0.9703808383	0.1048672453
783	0.9703736648	0.1048479106
784	0.9704167055	0.1048018716
785	0.970423879	0.1047651848
786	0.9704597462	0.1047092963
787	0.9704525728	0.104700883
788	0.9704525728	0.1047000984
789	0.9704453993	0.104657457
790	0.9704669197	0.1046380873
791	0.9704740931	0.1046096247
792	0.9703880117	0.1044474095
793	0.9704167055	0.104428285
794	0.9703808383	0.1044029047
795	0.9704023586	0.104370393
796	0.9704310524	0.1043363542
797	0.9704812665	0.1042927951
798	0.9705601745	0.104222889
799	0.9705816948	0.1041583
800	0.9705386541	0.1041030981
801	0.9705673479	0.1040570031
802	0.9705888682	0.1039957065
803	0.970617562	0.1039540459
804	0.970617562	0.1037558724
805	0.9706462558	0.1037159141
806	0.9706534293	0.1036358083
807	0.9707395106	0.1035781195
808	0.9707108168	0.1034488013
809	0.9707753779	0.1033948113
810	0.9708184185	0.1033182992
811	0.9708327654	0.103297045
812	0.9708184185	0.1032348938
813	0.9708614592	0.1032143052
814	0.9709116733	0.1031343115
815	0.9709116733	0.1030827733
816	0.9709331937	0.1030505839
817	0.9709403671	0.1030255399
818	0.970954714	0.1030015817
819	0.9709977547	0.1029429682
820	0.9710049282	0.1029253078
821	0.9709762344	0.1028753949
822	0.9709905813	0.1028416152
823	0.9709905813	0.1028127883
824	0.9709762344	0.1027993521
825	0.9710049282	0.1027744202
826	0.9710479688	0.1027146999
827	0.9710694892	0.1026773335
828	0.9710838361	0.1026615155
829	0.9711197033	0.1025937951
830	0.9711770909	0.1025408068
831	0.9712201316	0.102455419
832	0.9712057847	0.1024416185
833	0.9712201316	0.1024175272
834	0.9712775191	0.1023731625
835	0.9713277333	0.1023194247
836	0.9713922943	0.1022588077
837	0.9713707739	0.1022197881
838	0.9714425084	0.1021463163
839	0.9714066412	0.1021030374
840	0.9713922943	0.102094568
841	0.9714281615	0.1020763191
842	0.9714712022	0.1019657752
843	0.9714640288	0.1019485982
844	0.9714640288	0.101929894
845	0.9714712022	0.1017250374
846	0.9715214163	0.1017080145
847	0.9715931508	0.1016449946
848	0.9716003242	0.1016242029
849	0.9715931508	0.1015725246
850	0.9715931508	0.1015463738
851	0.9715788039	0.1014989407
852	0.9715931508	0.1014764256
853	0.9716003242	0.1014569158
854	0.9716648853	0.1014050625
855	0.9716864056	0.1013738398
856	0.9716864056	0.1013094539
857	0.971772487	0.1012756742
858	0.9717509666	0.1012541188
859	0.9717796604	0.1012293971
860	0.9717796604	0.1011435329
861	0.9718227011	0.1011076656
862	0.9718298745	0.1011058653
863	0.971837048	0.1010585443
864	0.9718800887	0.1009746907
865	0.9718585683	0.1009624944
866	0.9718729152	0.100940904
867	0.9719087825	0.1009141367
868	0.9719518231	0.1008886513
869	0.9719374762	0.1008715864
870	0.9719805169	0.1008011899
871	0.97196617	0.100751228
872	0.9719876904	0.100735424
873	0.9720450779	0.1007086917
874	0.9720092107	0.1006838438
875	0.9720092107	0.1006637526
876	0.9720450779	0.1006212863
877	0.9721455062	0.1005627919
878	0.9721526796	0.1005402768
879	0.9721598531	0.1005267355
880	0.9721742	0.1005053763
881	0.9721885469	0.1005045147
882	0.9721526796	0.1004664057
883	0.9722100672	0.1003715327
