iter	Passed	Remaining
230	31413	240565
231	31568	240573
232	31667	240155
233	31786	239895
234	31913	239690
235	32072	239726
236	32202	239551
237	32315	239242
238	32420	238884
239	32530	238556
240	32645	238269
241	32772	238076
242	32894	237840
243	33009	237556
244	33138	237376
245	33268	237203
246	33382	236918
247	33495	236632
248	33631	236498
249	33856	236993
250	34012	237001
251	34129	236737
252	34243	236455
253	34378	236316
254	34485	235989
255	34592	235659
256	34713	235431
257	34831	235180
258	34937	234849
259	35051	234578
260	35176	234372
261	35294	234126
262	35411	233880
263	35575	233934
264	35694	233697
265	35828	233559
266	35954	233369
267	36080	233175
268	36270	233396
269	36451	233560
270	36613	233594
271	36740	233409
272	36849	233109
273	36966	232864
274	37132	232921
275	37247	232659
276	37364	232416
277	37514	232372
278	37635	232154
279	37768	232006
280	37916	231954
281	38061	231879
282	38184	231668
283	38325	231574
284	38476	231534
285	38663	231710
286	38804	231608
287	38924	231382
288	39055	231227
289	39170	230968
290	39286	230725
291	39404	230486
292	39537	230341
293	39655	230110
294	39775	229891
295	39932	229879
296	40116	230025
297	40248	229877
298	40410	229896
299	40557	229825
300	40741	229967
301	40886	229883
302	41041	229859
303	41216	229946
304	41348	229791
305	41512	229813
306	41660	229741
307	41820	229738
308	41972	229693
309	42128	229669
310	42240	229404
311	42374	229258
312	42489	229008
313	42606	228771
314	42731	228578
315	42874	228485
316	42996	228275
317	43133	228148
318	43260	227963
319	43379	227743
320	43506	227563
321	43625	227341
322	43751	227155
323	43880	226988
324	44006	226804
325	44136	226639
326	44276	226526
327	44407	226368
328	44529	226164
329	44699	226208
330	44828	226037
331	44963	225898
332	45135	225947
333	45317	226043
334	45482	226055
335	45633	225996
336	45765	225839
337	45983	226108
338	46111	225935
339	46245	225787
340	46359	225544
341	46478	225326
342	46621	225221
343	46757	225086
344	46920	225084
345	47069	225008
346	47196	224830
347	47351	224782
348	47473	224579
349	47597	224388
350	47730	224240
351	47850	224026
352	47968	223806
353	48126	223772
354	48263	223644
355	48386	223448
356	48521	223308
357	48668	223222
358	48798	223060
359	48927	222893
360	49068	222778
361	49222	222723
362	49401	222783
363	49582	222849
364	49707	222664
365	49980	223137
366	50130	223058
367	50252	222860
368	50406	222798
369	50550	222697
370	50744	222811
371	50874	222642
372	51019	222545
373	51141	222342
374	51302	222311
375	51448	222213
376	51591	222103
377	51729	221972
378	51867	221838
379	52014	221747
380	52161	221650
381	52294	221497
382	52427	221346
383	52552	221160
384	52670	220942
385	52795	220756
386	52919	220566
387	53038	220357
388	53200	220324
389	53322	220126
390	53459	219989
391	53658	220109
392	53801	219998
393	53930	219828
394	54054	219640
395	54180	219459
396	54328	219367
397	54478	219281
398	54614	219140
399	54759	219038
400	54891	218880
401	55024	218729
402	55151	218553
403	55295	218444
404	55445	218360
405	55585	218233
406	55704	218026
407	55832	217854
408	55952	217654
409	56077	217471
410	56210	217321
411	56344	217174
412	56496	217095
413	56638	216976
414	56769	216817
415	56887	216609
416	57018	216450
417	57137	216249
418	57319	216281
419	57445	216104
420	57569	215921
421	57693	215735
422	57820	215563
423	57979	215507
424	58098	215308
425	58256	215247
426	58369	215024
427	58487	214818
428	58669	214847
429	58806	214713
430	58941	214567
431	59095	214493
432	59255	214441
433	59378	214253
434	59556	214265
435	59680	214083
436	59819	213955
437	59950	213794
438	60103	213714
439	60258	213644
440	60391	213492
441	60552	213439
442	60707	213365
443	60848	213244
444	60969	213051
445	61112	212934
446	61238	212760
447	61369	212600
448	61512	212484
449	61635	212301
450	61817	212319
451	61981	212274
452	62102	212080
453	62226	211900
454	62367	211774
455	62515	211675
456	62654	211543
457	62790	211403
458	62974	211423
459	63102	211257
460	63220	211053
461	63348	210887
462	63481	210736
463	63673	210780
464	63824	210688
465	63948	210508
466	64068	210315
467	64211	210197
468	64367	210120
469	64506	209988
470	64684	209983
471	64836	209894
472	64966	209733
473	65094	209566
474	65229	209421
475	65351	209233
476	65495	209119
477	65641	209009
478	65792	208913
479	65947	208833
480	66083	208691
481	66253	208656
482	66374	208468
483	66518	208350
484	66663	208236
485	66799	208094
486	66932	207943
487	67067	207798
488	67210	207678
489	67335	207503
490	67466	207345
491	67589	207165
492	67715	206992
493	67910	207031
494	68083	207001
495	68225	206877
496	68360	206733
497	68560	206783
498	68684	206605
499	68817	206451
500	68936	206257
501	69058	206075
502	69184	205902
503	69327	205781
504	69484	205702
505	69623	205568
506	69819	205602
507	69969	205500
508	70225	205709
509	70352	205540
510	70498	205425
511	70702	205479
512	70881	205458
513	71007	205286
514	71130	205104
515	71253	204923
516	71372	204728
517	71494	204544
518	71644	204443
519	71770	204269
520	71904	204119
521	72033	203956
522	72179	203842
523	72302	203660
524	72439	203520
525	72578	203386
526	72753	203350
527	72877	203173
528	73003	203001
529	73133	202843
530	73328	202861
531	73463	202714
532	73598	202569
533	73747	202461
534	73909	202388
535	74054	202269
536	74263	202322
537	74393	202163
538	74529	202017
539	74666	201875
540	74795	201711
541	74917	201530
542	75041	201354
543	75219	201322
544	75348	201158
545	75514	201095
546	75646	200940
547	75782	200795
548	75907	200622
549	76055	200509
550	76188	200356
551	76316	200193
552	76462	200073
553	76628	200009
554	76771	199883
555	76905	199733
556	77039	199583
557	77204	199514
558	77352	199401
559	77486	199251
560	77742	199413
561	77868	199243
562	77982	199041
563	78137	198946
564	78260	198769
565	78395	198619
566	78546	198513
567	78669	198336
568	78803	198186
569	78975	198131
570	79121	198012
571	79246	197838
572	79367	197656
573	79477	197447
574	79599	197268
575	79763	197193
576	79878	196997
577	80004	196826
578	80125	196645
579	80321	196648
580	80444	196473
581	80570	196305
582	80700	196144
583	80831	195987
584	80963	195833
585	81086	195659
586	81231	195536
587	81384	195433
588	81591	195460
589	81742	195351
590	81867	195180
591	82057	195163
592	82207	195051
593	82344	194909
594	82497	194805
595	82675	194758
596	82855	194716
597	83063	194740
598	83228	194662
599	83379	194552
600	83542	194469
601	83690	194351
602	83905	194388
603	84063	194291
604	84226	194208
605	84368	194075
606	84520	193966
607	84706	193932
608	84844	193791
609	85081	193873
610	85219	193730
611	85398	193682
612	85550	193570
613	85726	193512
614	85868	193378
615	86020	193266
616	86176	193164
617	86351	193104
618	86507	192999
619	86724	193031
620	86919	193015
621	87079	192918
622	87223	192787
623	87360	192642
624	87516	192536
625	87725	192547
626	87948	192589
627	88117	192510
628	88259	192374
629	88421	192280
630	88571	192162
631	88733	192068
632	88891	191967
633	89035	191833
634	89183	191709
635	89328	191579
636	89467	191435
637	89643	191371
638	89790	191244
639	89931	191104
640	90145	191119
641	90315	191041
642	90462	190913
643	90609	190785
644	90776	190700
645	91014	190763
646	91159	190632
647	91337	190567
648	91488	190447
649	91624	190297
650	91767	190160
651	91910	190024
652	92048	189875
653	92196	189750
654	92381	189698
655	92523	189560
656	92658	189407
657	92791	189249
658	92922	189088
659	93067	188954
660	93247	188892
661	93402	188779
662	93547	188646
663	93723	188576
664	93885	188476
665	94064	188411
666	94207	188273
667	94369	188173
668	94505	188023
669	94651	187890
670	94821	187804
671	94956	187651
672	95100	187516
673	95241	187373
674	95379	187226
675	95565	187172
676	95721	187059
677	95923	187036
678	96117	186998
679	96260	186858
680	96418	186747
681	96570	186626
682	96746	186551
683	96887	186410
684	97046	186301
685	97252	186282
686	97397	186146
687	97564	186054
688	97710	185919
689	97862	185796
690	98011	185668
691	98158	185535
692	98312	185417
693	98484	185333
694	98634	185205
695	98826	185158
696	98965	185010
697	99101	184857
698	99237	184703
699	99381	184565
700	99551	184474
701	99700	184345
702	99843	184205
703	99993	184078
704	100145	183954
705	100294	183825
706	100455	183717
707	100607	183595
708	100750	183453
709	100916	183355
710	101051	183200
711	101186	183045
712	101377	182990
713	101520	182850
714	101680	182741
715	101877	182697
716	102017	182550
717	102179	182442
718	102347	182347
719	102512	182244
720	102659	182110
721	102860	182072
722	103048	182009
723	103278	182021
724	103433	181899
725	103607	181812
726	103748	181667
727	103882	181508
728	104037	181387
729	104194	181269
730	104333	181120
731	104558	181119
732	104727	181023
733	104882	180900
734	105038	180780
735	105190	180653
736	105347	180534
737	105507	180420
738	105703	180368
739	105848	180227
740	106053	180190
741	106252	180143
742	106399	180006
743	106552	179879
744	106730	179794
745	106867	179641
746	107023	179517
747	107176	179390
748	107334	179272
749	107486	179144
750	107630	179001
751	107865	179010
752	108016	178880
753	108194	178793
754	108340	178654
755	108511	178555
756	108665	178429
757	108805	178279
758	108979	178185
759	109234	178224
760	109386	178095
761	109619	178095
762	109799	178010
763	110008	177972
764	110170	177856
765	110341	177755
766	110489	177619
767	110649	177500
768	110803	177372
769	110942	177219
770	111105	177105
771	111281	177011
772	111421	176861
773	111576	176734
774	111727	176600
775	111862	176443
776	112043	176357
777	112196	176225
778	112362	176116
779	112608	176130
780	112777	176025
781	112919	175876
782	113075	175751
783	113232	175626
784	113427	175559
785	113572	175416
786	113709	175259
787	113883	175160
788	114058	175063
789	114209	174928
790	114360	174793
791	114570	174749
792	114760	174672
793	114922	174554
794	115099	174459
795	115266	174348
796	115474	174298
797	115624	174160
798	115790	174048
799	115950	173925
800	116112	173806
801	116263	173670
802	116429	173557
803	116580	173421
804	116764	173333
805	116942	173236
806	117102	173113
807	117260	172988
808	117393	172824
809	117541	172683
810	117685	172537
811	117845	172414
812	117979	172252
813	118138	172128
814	118344	172071
815	118497	171937
816	118656	171812
817	118826	171703
818	119001	171600
819	119139	171445
820	119288	171305
821	119442	171171
822	119598	171041
823	119753	170910
824	119889	170751
825	120043	170618
826	120209	170502
827	120360	170364
828	120505	170219
829	120651	170075
830	120816	169957
831	120958	169807
832	121124	169690
833	121300	169588
834	121460	169463
835	121643	169369
836	121784	169218
837	121930	169073
838	122068	168916
839	122211	168768
840	122372	168644
841	122559	168555
842	122721	168432
843	122871	168293
844	123023	168157
845	123264	168140
846	123420	168009
847	123610	167924
848	123780	167810
849	123936	167678
850	124094	167549
851	124274	167449
852	124467	167367
853	124673	167302
854	124871	167226
855	125074	167155
856	125207	166992
857	125394	166899
858	125527	166736
859	125669	166584
860	125827	166454
861	125970	166304
862	126127	166173
863	126283	166039
864	126427	165889
865	126571	165741
866	126740	165625
867	126904	165501
868	127041	165344
869	127202	165216
870	127406	165146
871	127546	164991
872	127702	164857
873	127846	164708
874	128022	164600
875	128163	164447
876	128355	164359
877	128624	164370
878	128778	164233
879	128920	164080
880	129066	163933
881	129229	163808
882	129361	163642
883	129554	163555
884	129745	163464
885	129897	163324
886	130040	163173
887	130180	163018
888	130314	162855
889	130460	162709
890	130615	162572
891	130749	162410
892	130920	162294
893	131063	162142
894	131227	162018
895	131362	161857
896	131505	161706
897	131642	161548
898	131786	161397
899	131930	161248
900	132088	161115
901	132222	160953
902	132383	160824
903	132522	160668
904	132655	160505
905	132819	160379
906	132985	160256
907	133184	160172
908	133348	160047
909	133578	160000
910	133722	159849
911	133911	159753
912	134070	159622
913	134271	159539
914	134427	159403
915	134573	159255
916	134710	159096
917	134847	158937
918	134992	158788
919	135134	158636
920	135267	158472
921	135403	158313
922	135585	158207
923	135749	158080
924	135878	157912
925	136022	157762
926	136147	157590
927	136310	157462
928	136453	157310
929	136589	157151
930	136740	157009
931	136900	156876
932	137042	156725
933	137182	156569
934	137316	156408
935	137476	156276
936	137626	156132
937	137835	156056
938	137979	155906
939	138117	155749
940	138257	155594
941	138432	155478
942	138566	155317
943	138699	155155
944	138869	155033
945	139011	154881
946	139212	154795
947	139390	154682
948	139524	154521
949	139667	154369
950	139796	154202
951	139979	154095
952	140117	153938
953	140259	153785
954	140434	153669
955	140580	153521
956	140724	153370
957	140879	153232
958	141024	153083
959	141162	152925
960	141299	152767
961	141445	152620
962	141588	152468
963	141760	152348
964	141894	152187
965	142101	152104
966	142253	151962
967	142412	151828
968	142559	151680
969	142718	151545
970	142940	151478
971	143075	151318
972	143220	151168
973	143392	151048
974	143523	150884
975	143817	150890
976	143999	150779
977	144156	150642
978	144316	150507
979	144458	150354
980	144638	150240
981	144792	150100
982	144964	149978
983	145087	149805
984	145256	149680
985	145439	149569
986	145616	149451
987	145776	149317
988	145919	149165
989	146063	149014
990	146258	148915
991	146396	148757
992	146546	148612
993	146760	148531
994	146908	148384
995	147065	148246
996	147223	148109
997	147356	147947
998	147506	147801
999	147660	147660
1000	147829	147533
1001	148115	147524
1002	148286	147399
1003	148434	147251
1004	148622	147143
1005	148764	146989
1006	148998	146927
1007	149186	146818
1008	149340	146676
1009	149492	146532
1010	149649	146392
1011	149820	146267
1012	149997	146147
1013	150165	146019
1014	150308	145866
1015	150462	145723
1016	150596	145561
1017	150741	145411
1018	150889	145262
1019	151055	145131
1020	151194	144975
1021	151355	144839
1022	151500	144688
1023	151651	144542
1024	151802	144397
1025	151960	144258
1026	152100	144103
1027	152250	143956
1028	152429	143837
1029	152718	143822
1030	152865	143672
1031	152996	143508
1032	153142	143358
1033	153280	143199
1034	153411	143035
1035	153576	142903
1036	153711	142742
1037	153867	142601
1038	154025	142462
1039	154176	142316
1040	154316	142161
1041	154516	142059
1042	154662	141909
1043	154792	141744
1044	155031	141679
1045	155182	141534
1046	155328	141382
1047	155514	141269
1048	155704	141158
1049	155852	141009
1050	155987	140848
1051	156136	140701
1052	156297	140564
1053	156444	140414
1054	156581	140255
1055	156721	140099
1056	156881	139961
1057	157089	139865
1058	157272	139748
1059	157427	139605
1060	157572	139453
1061	157724	139308
1062	157875	139162
1063	158034	139022
1064	158184	138875
1065	158376	138765
1066	158523	138614
1067	158709	138499
1068	158861	138353
1069	159009	138204
1070	159154	138053
1071	159335	137932
1072	159478	137778
1073	159949	137907
1074	160148	137801
1075	160322	137674
1076	160481	137534
1077	160647	137399
1078	160833	137282
1079	161014	137160
1080	161197	137039
1081	161356	136899
1082	161502	136747
1083	161645	136593
1084	161805	136453
1085	161944	136295
1086	162118	136168
1087	162286	136034
1088	162441	135890
1089	162590	135740
1090	162730	135583
1091	162884	135438
1092	163026	135283
1093	163166	135126
1094	163320	134981
1095	163536	134888
1096	163683	134736
1097	163836	134590
1098	163990	134445
1099	164138	134295
1100	164274	134135
1101	164429	133990
1102	164598	133857
1103	164768	133724
1104	164920	133578
1105	165070	133429
1106	165212	133274
1107	165371	133132
1108	165550	133007
1109	165686	132847
1110	165844	132705
1111	166030	132585
1112	166176	132433
1113	166329	132287
1114	166473	132133
1115	166613	131977
1116	166794	131852
1117	166940	131700
1118	167077	131541
1119	167241	131404
1120	167391	131255
1121	167591	131145
1122	167763	131013
1123	167908	130860
1124	168082	130730
1125	168281	130619
1126	168447	130483
1127	168591	130329
1128	168742	130180
1129	168891	130031
1130	169077	129910
1131	169221	129756
1132	169401	129630
1133	169575	129499
1134	169719	129345
1135	169856	129186
1136	170007	129038
1137	170166	128896
1138	170318	128748
1139	170470	128600
1140	170624	128454
1141	170865	128373
1142	171014	128223
1143	171154	128066
1144	171304	127917
1145	171447	127762
1146	171596	127612
1147	171744	127462
1148	172018	127404
1149	172229	127300
1150	172374	127146
1151	172517	126992
1152	172659	126836
1153	172824	126697
1154	172983	126555
1155	173207	126459
1156	173395	126337
1157	173547	126189
1158	173694	126037
1159	173834	125880
1160	173977	125725
1161	174132	125579
1162	174300	125442
1163	174442	125287
1164	174598	125141
1165	174761	125000
1166	174951	124879
1167	175094	124725
1168	175255	124582
1169	175412	124437
1170	175570	124293
1171	175723	124145
1172	175873	123995
1173	176096	123897
1174	176247	123748
1175	176389	123592
1176	176544	123446
1177	176717	123312
1178	176886	123175
1179	177040	123028
1180	177199	122884
1181	177340	122728
1182	177580	122640
1183	177722	122484
1184	177877	122337
1185	178092	122231
1186	178273	122103
1187	178926	122296
1188	179124	122178
1189	179324	122061
1190	179492	121921
1191	179667	121788
1192	179823	121641
1193	180007	121512
1194	180274	121440
1195	180443	121301
1196	180657	121193
1197	180854	121072
1198	181042	120946
1199	181206	120804
1200	181447	120713
1201	181608	120568
1202	181785	120435
1203	181990	120319
1204	182169	120186
1205	182332	120043
1206	182506	119907
1207	182675	119767
1208	182872	119646
1209	183055	119515
1210	183265	119402
1211	183448	119271
1212	183603	119122
1213	183769	118980
1214	183931	118836
1215	184116	118706
1216	184285	118566
1217	184472	118438
1218	184636	118294
1219	184844	118179
1220	185004	118032
1221	185162	117885
1222	185318	117737
1223	185489	117598
1224	185654	117454
1225	185837	117323
1226	186004	117181
1227	186201	117058
1228	186360	116911
1229	186557	116788
1230	186781	116681
1231	186949	116539
1232	187129	116405
1233	187349	116296
1234	187524	116158
1235	187727	116038
1236	187893	115895
1237	188095	115774
1238	188274	115638
1239	188427	115488
1240	188592	115343
1241	188794	115222
1242	188967	115082
1243	189132	114938
1244	189331	114815
1245	189513	114681
1246	189678	114537
1247	189865	114405
1248	190030	114261
1249	190290	114174
1250	190452	114027
1251	190656	113906
1252	190827	113765
1253	190985	113616
1254	191170	113483
1255	191373	113361
1256	191533	113213
1257	191705	113072
1258	191924	112959
1259	192107	112825
1260	192266	112676
1261	192444	112539
1262	192648	112416
1263	192831	112281
1264	192989	112132
1265	193177	111999
1266	193336	111851
1267	193554	111736
1268	193718	111590
1269	193876	111441
1270	194051	111301
1271	194216	111155
1272	194386	111012
1273	194544	110862
1274	194720	110723
1275	194882	110575
1276	195052	110432
1277	195240	110299
1278	195422	110163
1279	195620	110036
1280	195796	109896
1281	195966	109753
1282	196129	109606
1283	196313	109470
1284	196472	109321
1285	196627	109169
1286	196797	109025
1287	196945	108870
1288	197094	108715
1289	197230	108553
1290	197428	108425
1291	197584	108273
1292	197781	108144
1293	197950	108000
1294	198571	108102
1295	198740	107958
1296	198896	107805
1297	199099	107679
1298	199331	107568
1299	199483	107414
1300	199646	107265
1301	199788	107106
1302	199951	106957
1303	200139	106822
1304	200322	106685
1305	200467	106526
1306	200619	106372
1307	200808	106238
1308	200961	106084
1309	201117	105931
1310	201296	105792
1311	201482	105655
1312	201650	105509
1313	201810	105359
1314	201974	105211
1315	202146	105066
1316	202313	104920
1317	202502	104785
1318	202690	104649
1319	202854	104500
1320	203019	104353
1321	203184	104204
1322	203342	104053
1323	203504	103904
1324	203703	103773
1325	203889	103636
1326	204075	103498
1327	204235	103348
1328	204420	103210
1329	204601	103069
1330	204790	102933
1331	204943	102779
1332	205117	102635
1333	205278	102485
1334	205445	102337
1335	205647	102208
1336	205806	102056
1337	205964	101904
1338	206124	101753
1339	206293	101607
1340	206461	101460
1341	206629	101313
1342	206838	101185
1343	206994	101033
1344	207157	100883
1345	207317	100732
1346	207479	100582
1347	207645	100434
1348	207807	100283
1349	207956	100127
1350	208111	99973
1351	208265	99819
1352	208415	99663
1353	208590	99519
1354	208754	99370
1355	208913	99218
1356	209069	99065
1357	209239	98918
1358	209415	98775
1359	210230	98931
1360	210402	98785
1361	210581	98642
1362	210790	98513
1363	210987	98378
1364	211161	98232
1365	211360	98098
1366	211529	97950
1367	211709	97807
1368	211900	97669
1369	212112	97540
1370	212287	97395
1371	212524	97277
1372	212689	97127
1373	212852	96976
1374	213037	96835
1375	213221	96693
1376	213379	96539
1377	213585	96407
1378	213754	96259
1379	213922	96110
1380	214091	95961
1381	214273	95818
1382	214582	95731
1383	214779	95595
1384	214966	95454
1385	215135	95305
1386	215315	95161
1387	215472	95006
1388	215645	94859
1389	215798	94702
1390	215980	94559
1391	216177	94422
1392	216409	94300
1393	216607	94163
1394	216784	94017
1395	216972	93876
1396	217145	93728
1397	217329	93585
1398	217522	93446
1399	217686	93294
1400	217911	93168
1401	218080	93018
1402	218359	92915
1403	218547	92773
1404	218723	92626
1405	218925	92490
1406	219113	92348
1407	219334	92220
1408	219566	92096
1409	219782	91965
1410	220011	91840
1411	220180	91689
1412	220344	91537
1413	220520	91389
1414	220683	91236
1415	220881	91098
1416	221060	90951
1417	221220	90797
1418	221380	90642
1419	221547	90491
1420	221718	90341
1421	221874	90185
1422	222067	90044
1423	222295	89917
1424	222478	89772
1425	222639	89618
1426	222836	89478
1427	222998	89324
1428	223178	89177
1429	223411	89052
1430	223637	88923
1431	223797	88768
1432	223959	88614
1433	224121	88460
1434	224316	88319
1435	224476	88164
1436	224635	88009
1437	224805	87858
1438	224983	87710
1439	225193	87575
1440	225357	87421
1441	225516	87266
1442	225695	87118
1443	225901	86981
1444	226080	86833
1445	226246	86680
1446	226430	86534
1447	226627	86393
1448	226800	86243
1449	226993	86100
1450	227173	85953
1451	227343	85801
1452	227510	85649
1453	227677	85496
1454	227838	85341
1455	227996	85185
1456	228164	85033
1457	228328	84879
1458	228491	84725
1459	228678	84579
1460	228856	84431
1461	229023	84278
1462	229184	84123
1463	229356	83972
1464	229560	83832
1465	229730	83680
1466	229893	83526
1467	230067	83376
1468	230256	83230
1469	230441	83084
1470	230613	82933
1471	230801	82787
1472	230966	82633
1473	231124	82477
1474	231291	82324
1475	231484	82180
1476	231648	82025
1477	231837	81880
1478	232069	81749
1479	232268	81607
1480	232452	81460
1481	232611	81304
1482	232807	81160
1483	232995	81014
1484	233170	80863
1485	233376	80723
1486	233553	80573
1487	233747	80429
1488	233916	80276
1489	234110	80131
1490	234277	79978
1491	234453	79827
1492	234604	79668
1493	234765	79512
1494	234940	79361
1495	235126	79213
1496	235298	79061
1497	235493	78916
1498	235661	78763
1499	235906	78635
1500	236087	78486
1501	236300	78347
1502	236474	78195
1503	236637	78039
1504	236824	77892
1505	236983	77735
1506	237145	77579
1507	237307	77424
1508	237466	77267
1509	237625	77110
1510	237784	76953
1511	238237	76891
1512	238408	76738
1513	238580	76585
1514	238743	76429
1515	238904	76272
1516	239078	76120
1517	239279	75976
1518	239431	75817
1519	239599	75662
1520	239769	75509
1521	239931	75352
1522	240110	75202
1523	240308	75056
1524	240494	74908
1525	240661	74753
1526	240823	74596
1527	240979	74438
1528	241145	74283
1529	241319	74130
1530	241519	73985
1531	241717	73840
1532	241902	73691
1533	242113	73549
1534	242326	73408
1535	242518	73260
1536	242721	73116
1537	242893	72962
1538	243056	72806
1539	243216	72648
1540	243459	72516
1541	243679	72376
1542	243847	72221
1543	244034	72072
1544	244195	71915
1545	244362	71759
1546	244551	71610
1547	244713	71453
1548	244895	71302
1549	245102	71158
1550	245299	71012
1551	245505	70867
1552	245663	70709
1553	245863	70563
1554	246042	70410
1555	246236	70262
1556	246496	70133
1557	246676	69981
1558	246839	69824
1559	247064	69684
1560	247237	69530
1561	247410	69376
1562	247577	69220
1563	247745	69064
1564	247906	68907
1565	248084	68753
1566	248283	68606
1567	248467	68455
1568	248630	68298
1569	248807	68144
1570	249043	68007
1571	249330	67883
1572	249509	67730
1573	249678	67574
1574	249869	67425
1575	250059	67274
1576	250247	67124
1577	250422	66969
1578	250606	66817
1579	250768	66659
1580	250927	66501
1581	251105	66347
1582	251279	66193
1583	251444	66035
1584	251612	65879
1585	251792	65726
1586	251963	65570
1587	252179	65426
1588	252367	65275
1589	252519	65115
1590	252723	64967
1591	252873	64806
1592	253075	64658
1593	253246	64503
1594	253445	64354
1595	253622	64200
1596	253808	64048
1597	253975	63891
1598	254172	63741
1599	254335	63583
1600	254508	63428
1601	254724	63283
1602	254901	63129
1603	255065	62971
1604	255226	62812
1605	255405	62658
1606	255561	62498
1607	255722	62340
1608	255899	62185
1609	256053	62025
1610	256246	61874
1611	256406	61715
1612	256565	61556
1613	256748	61403
1614	256936	61251
1615	257100	61093
1616	257259	60934
1617	257444	60781
1618	257626	60627
1619	257838	60480
1620	257999	60321
1621	258165	60164
1622	258344	60009
1623	258557	59863
1624	258739	59709
1625	258983	59569
1626	259164	59415
1627	259330	59257
1628	259526	59106
1629	259724	58955
1630	259890	58797
1631	260057	58640
1632	260257	58490
1633	260412	58329
1634	260624	58182
1635	260806	58027
1636	261000	57876
1637	261175	57720
1638	261389	57572
1639	261562	57416
1640	261774	57268
1641	261935	57109
1642	262129	56957
1643	262308	56801
1644	262500	56649
1645	262673	56492
1646	262827	56331
1647	263020	56179
1648	263186	56020
1649	263395	55871
1650	263563	55713
1651	263724	55554
1652	263945	55407
1653	264111	55249
1654	264301	55096
1655	264494	54943
1656	264656	54784
1657	264824	54626
1658	264999	54469
1659	265170	54312
1660	265334	54153
1661	265523	53999
1662	265691	53841
1663	265972	53705
