iter	Passed	Remaining
399	38824	155296
400	38904	155134
401	38997	155018
402	39074	154843
403	39161	154706
404	39240	154539
405	39326	154398
406	39419	154286
407	39523	154218
408	39623	154132
409	39703	153972
410	39807	153901
411	39892	153760
412	39996	153690
413	40075	153525
414	40157	153373
415	40243	153236
416	40338	153133
417	40423	152990
418	40512	152865
419	40589	152694
420	40682	152584
421	40772	152460
422	40876	152392
423	40967	152273
424	41053	152141
425	41165	152101
426	41258	151989
427	41347	151866
428	41432	151727
429	41517	151588
430	41607	151468
431	41693	151330
432	41786	151222
433	41875	151099
434	41963	150973
435	42051	150845
436	42146	150743
437	42229	150599
438	42328	150511
439	42433	150446
440	42525	150332
441	42617	150221
442	42701	150082
443	42779	149921
444	42867	149796
445	42955	149671
446	43038	149528
447	43126	149401
448	43207	149252
449	43293	149122
450	43384	149009
451	43470	148875
452	43567	148783
453	43654	148657
454	43749	148557
455	43837	148432
456	43932	148333
457	44011	148179
458	44099	148054
459	44183	147917
460	44271	147794
461	44358	147668
462	44447	147549
463	44527	147401
464	44620	147296
465	44743	147290
466	44835	147179
467	44931	147082
468	45015	146947
469	45108	146842
470	45196	146719
471	45300	146649
472	45386	146522
473	45487	146441
474	45587	146361
475	45676	146241
476	45766	146127
477	45869	146054
478	45975	145987
479	46068	145883
480	46150	145743
481	46240	145627
482	46339	145542
483	46429	145427
484	46515	145299
485	46605	145188
486	46697	145077
487	46786	144961
488	46894	144904
489	46985	144791
490	47102	144760
491	47191	144645
492	47288	144551
493	47370	144411
494	47462	144304
495	47551	144188
496	47634	144054
497	47717	143919
498	47799	143782
499	47887	143662
500	47967	143519
501	48052	143391
502	48138	143265
503	48278	143301
504	48394	143267
505	48494	143183
506	48584	143071
507	48673	142953
508	48759	142830
509	48840	142691
510	48942	142614
511	49028	142489
512	49122	142389
513	49206	142258
514	49298	142152
515	49391	142047
516	49479	141929
517	49563	141800
518	49675	141752
519	49761	141628
520	49855	141527
521	49948	141425
522	50038	141313
523	50127	141198
524	50226	141113
525	50327	141032
526	50428	140952
527	50522	140851
528	50612	140739
529	50704	140633
530	50798	140533
531	50891	140430
532	50979	140313
533	51081	140236
534	51170	140121
535	51264	140019
536	51355	139912
537	51447	139807
538	51537	139697
539	51622	139570
540	51704	139438
541	51799	139343
542	51896	139250
543	51995	139163
544	52081	139044
545	52166	138919
546	52255	138807
547	52341	138684
548	52435	138586
549	52521	138464
550	52606	138342
551	52703	138252
552	52796	138148
553	52893	138057
554	53002	137998
555	53102	137914
556	53203	137832
557	53304	137750
558	53405	137669
559	53486	137537
560	53591	137466
561	53669	137325
562	53744	137178
563	53831	137061
564	53920	136948
565	53997	136807
566	54121	136783
567	54220	136695
568	54307	136580
569	54404	136488
570	54501	136396
571	54581	136263
572	54664	136137
573	54755	136030
574	54843	135917
575	54941	135826
576	55032	135722
577	55133	135639
578	55224	135532
579	55310	135415
580	55397	135300
581	55487	135190
582	55574	135076
583	55660	134957
584	55751	134852
585	55846	134754
586	55942	134663
587	56031	134552
588	56109	134414
589	56200	134309
590	56305	134237
591	56396	134132
592	56482	134013
593	56568	133897
594	56657	133788
595	56756	133700
596	56840	133580
597	56927	133464
598	57020	133365
599	57109	133255
600	57209	133172
601	57305	133077
602	57403	132990
603	57503	132905
604	57601	132815
605	57697	132723
606	57790	132623
607	57891	132541
608	57980	132432
609	58067	132316
610	58187	132278
611	58280	132179
612	58373	132077
613	58464	131973
614	58568	131899
615	58669	131816
616	58764	131720
617	58854	131614
618	58951	131521
619	59042	131416
620	59132	131309
621	59212	131181
622	59310	131093
623	59400	130985
624	59506	130914
625	59604	130825
626	59703	130738
627	59811	130671
628	59910	130583
629	60024	130529
630	60107	130407
631	60234	130380
632	60334	130294
633	60425	130192
634	60520	130095
635	60619	130008
636	60705	129893
637	60802	129800
638	60893	129697
639	60982	129587
640	61071	129480
641	61168	129386
642	61258	129282
643	61363	129205
644	61463	129120
645	61558	129025
646	61641	128903
647	61743	128822
648	61823	128696
649	61918	128599
650	62005	128486
651	62099	128388
652	62185	128276
653	62294	128208
654	62389	128113
655	62478	128005
656	62570	127903
657	62670	127816
658	62763	127718
659	62852	127609
660	62948	127516
661	63041	127416
662	63139	127325
663	63223	127209
664	63313	127102
665	63414	127018
666	63509	126924
667	63605	126829
668	63711	126756
669	63814	126675
670	63900	126562
671	63990	126456
672	64074	126340
673	64164	126233
674	64270	126161
675	64357	126049
676	64454	125957
677	64558	125879
678	64646	125770
679	64733	125659
680	64844	125593
681	64976	125570
682	65087	125506
683	65179	125404
684	65268	125296
685	65358	125190
686	65441	125073
687	65535	124974
688	65624	124867
689	65715	124764
690	65832	124709
691	65927	124613
692	66027	124528
693	66140	124466
694	66256	124408
695	66368	124345
696	66473	124268
697	66563	124163
698	66667	124083
699	66762	123987
700	66869	123914
701	66963	123815
702	67056	123716
703	67171	123657
704	67274	123574
705	67377	123493
706	67470	123394
707	67577	123319
708	67678	123234
709	67786	123160
710	67880	123062
711	67977	122970
712	68081	122889
713	68166	122776
714	68296	122743
715	68392	122647
716	68539	122645
717	68633	122546
718	68722	122439
719	68822	122351
720	68906	122234
721	69006	122147
722	69125	122093
723	69246	122042
724	69351	121962
725	69447	121868
726	69545	121776
727	69660	121715
728	69758	121622
729	69855	121529
730	69958	121445
731	70057	121357
732	70155	121263
733	70248	121164
734	70345	121071
735	70442	120977
736	70546	120896
737	70647	120808
738	70743	120713
739	70849	120636
740	70957	120560
741	71058	120473
742	71158	120385
743	71245	120274
744	71338	120174
745	71429	120069
746	71538	119996
747	71637	119905
748	71732	119809
749	71830	119717
750	71931	119630
751	72067	119600
752	72176	119527
753	72278	119441
754	72374	119345
755	72477	119261
756	72567	119156
757	72672	119075
758	72768	118979
759	72889	118925
760	72984	118827
761	73092	118750
762	73192	118662
763	73297	118581
764	73393	118485
765	73490	118389
766	73604	118323
767	73707	118238
768	73809	118153
769	73903	118053
770	74005	117967
771	74109	117883
772	74206	117790
773	74326	117731
774	74446	117674
775	74546	117583
776	74641	117486
777	74754	117417
778	74856	117329
779	74951	117231
780	75045	117133
781	75141	117036
782	75234	116935
783	75331	116840
784	75439	116763
785	75540	116675
786	75636	116578
787	75737	116489
788	75831	116390
789	75935	116306
790	76066	116263
791	76166	116173
792	76277	116099
793	76378	116010
794	76477	115918
795	76570	115817
796	76672	115730
797	76774	115643
798	76869	115544
799	76976	115464
800	77089	115393
801	77185	115297
802	77284	115205
803	77401	115139
804	77500	115047
805	77599	114955
806	77701	114867
807	77791	114762
808	77912	114701
809	78013	114612
810	78102	114505
811	78201	114413
812	78300	114320
813	78402	114232
814	78509	114151
815	78601	114049
816	78697	113952
817	78802	113868
818	78898	113771
819	78995	113677
820	79100	113592
821	79208	113512
822	79329	113452
823	79461	113406
824	79577	113337
825	79680	113250
826	79776	113153
827	79874	113058
828	79977	112972
829	80077	112880
830	80180	112793
831	80313	112747
832	80415	112659
833	80515	112567
834	80614	112474
835	80713	112381
836	80815	112291
837	80915	112200
838	81016	112110
839	81125	112029
840	81231	111946
841	81329	111852
842	81422	111750
843	81537	111679
844	81643	111595
845	81744	111505
846	81844	111413
847	81942	111317
848	82042	111226
849	82130	111117
850	82230	111026
851	82331	110935
852	82430	110841
853	82533	110753
854	82629	110655
855	82730	110565
856	82848	110497
857	82946	110401
858	83066	110336
859	83178	110260
860	83286	110178
861	83403	110108
862	83506	110019
863	83628	109955
864	83739	109877
865	83841	109788
866	83940	109694
867	84067	109636
868	84180	109560
869	84274	109460
870	84384	109380
871	84502	109310
872	84638	109264
873	84759	109198
874	84877	109127
875	84999	109062
876	85103	108974
877	85211	108891
878	85318	108808
879	85418	108714
880	85526	108630
881	85632	108545
882	85740	108462
883	85847	108377
884	85969	108311
885	86115	108275
886	86229	108200
887	86332	108110
888	86428	108011
889	86532	107922
890	86644	107843
891	86748	107754
892	86865	107681
893	86979	107605
894	87083	107516
895	87180	107418
896	87281	107325
897	87408	107265
898	87513	107177
899	87627	107100
