iter	Accuracy	Logloss
273	0.9283364108	0.1842813012
274	0.9283212134	0.1841544826
275	0.9283440095	0.1840883351
276	0.9283668057	0.1839540365
277	0.9284123981	0.1837672592
278	0.9284351943	0.1837138307
279	0.9284883853	0.1836335691
280	0.9287011497	0.1834231645
281	0.9287391433	0.1833717247
282	0.9288151306	0.1832899345
283	0.9289063153	0.1831592275
284	0.9289899013	0.1831015989
285	0.9290126975	0.1829755817
286	0.9289899013	0.1829134265
287	0.9291874682	0.1827649694
288	0.929164672	0.1826398278
289	0.9291722707	0.1825028727
290	0.9291874682	0.1824120145
291	0.9292330605	0.1823250298
292	0.9292710542	0.1821867983
293	0.929331844	0.1821043848
294	0.9294078312	0.1818843927
295	0.929499016	0.1817848821
296	0.929582602	0.1816582416
297	0.929635793	0.1815601112
298	0.9296129969	0.1814663441
299	0.9297421752	0.1812970943
300	0.9298409587	0.1811979547
301	0.9300385255	0.1809748014
302	0.9301449077	0.1808203039
303	0.9301753026	0.1807364953
304	0.9301980988	0.1806487389
305	0.9302892835	0.1805249776
306	0.9303196784	0.1804051344
307	0.9304108631	0.180223789
308	0.9303804682	0.1801051777
309	0.9304792517	0.1799608315
310	0.9307452071	0.1797217833
311	0.9308439905	0.1796211744
312	0.9308819842	0.1795334329
313	0.9309123791	0.1794734148
314	0.9309503727	0.179403646
315	0.9309731689	0.1792672993
316	0.9309959651	0.1790508692
317	0.9310719523	0.1789588088
318	0.9311479396	0.1788276863
319	0.9312391243	0.1787209776
320	0.9312923154	0.1786600839
321	0.9313759014	0.1784342296
322	0.9313607039	0.1783333535
323	0.9314214938	0.1782206193
324	0.9315278759	0.1781075882
325	0.9315354747	0.1780134056
326	0.9315658696	0.1779238682
327	0.9316114619	0.1778184804
328	0.9316722517	0.1777465152
329	0.9316798505	0.1776962626
330	0.9316494556	0.1776338848
331	0.9317254428	0.1774211947
332	0.9317330415	0.1773269675
333	0.9317710352	0.1772793567
334	0.9318470224	0.1771623334
335	0.9319230097	0.1770087263
336	0.9320445893	0.1768947454
337	0.9320901817	0.1766438242
338	0.9321281753	0.1765643344
339	0.9321053791	0.1764658774
340	0.9321585702	0.1763181475
341	0.9322725511	0.1762007828
342	0.9323789333	0.1760979625
343	0.9325233091	0.1760021474
344	0.9325840989	0.1758982437
345	0.9325233091	0.1757710392
346	0.9325385065	0.175678875
347	0.9326144938	0.1756006912
348	0.9326524874	0.1755442944
349	0.9326600862	0.1754743178
350	0.9327284747	0.1753653385
351	0.9328576531	0.1752544
352	0.9328652518	0.175086857
353	0.9329336403	0.1750016533
354	0.9330020289	0.1749112849
355	0.9330020289	0.1748264819
356	0.9330172263	0.1747697586
357	0.9330704174	0.1747025574
358	0.9330552199	0.1746364395
359	0.933108411	0.1745288849
360	0.933191997	0.1744409207
361	0.9332299907	0.1743442893
362	0.9333363728	0.1742202757
363	0.9334503537	0.1740432936
364	0.9334579524	0.1739555818
365	0.9334883474	0.1738195171
366	0.9335643346	0.1737639959
367	0.9337391053	0.1736693977
368	0.9338454875	0.1735805727
369	0.9338074939	0.1734881265
370	0.9338074939	0.173428895
371	0.9339214748	0.1733386602
372	0.9339594684	0.1732629104
373	0.9340202582	0.1731818325
374	0.9340202582	0.1731195141
375	0.933997462	0.173041924
376	0.934081048	0.1729660851
377	0.9341798315	0.1728653575
378	0.9342102264	0.1728111126
379	0.9343090098	0.1725717231
380	0.9343242073	0.1724641536
381	0.9343546022	0.1724044917
382	0.9343697996	0.1723115261
383	0.9344305894	0.1722349897
384	0.9345901627	0.1720984797
385	0.9347041436	0.172013276
386	0.9347649334	0.1719231302
387	0.934719341	0.1718083034
388	0.9347497359	0.1717102471
389	0.9347269398	0.1716488488
390	0.9348333219	0.1715439508
391	0.9348181245	0.1714400471
392	0.9348561181	0.1713303405
393	0.9348713156	0.1712792866
394	0.9349549016	0.1711941571
395	0.9349776977	0.1711374783
396	0.9351752646	0.1710228147
397	0.9351676659	0.1708079874
398	0.9351752646	0.1707302489
399	0.9352284557	0.1706875209
400	0.9353196404	0.1705779479
401	0.9353728315	0.1704651394
402	0.935388029	0.170404691
403	0.9354184239	0.1703269524
404	0.9354032264	0.1702727818
405	0.9354488188	0.1702072873
406	0.9354792137	0.1701310478
407	0.9355627997	0.1699936919
408	0.9355931946	0.1698964964
409	0.9356311882	0.1698555939
410	0.9357375704	0.1697268014
411	0.9358287551	0.1696389412
412	0.9358971436	0.1695202111
413	0.9359047424	0.1694648532
414	0.9358819462	0.169420641
415	0.9358819462	0.1693751823
416	0.9358895449	0.1692967462
417	0.9359579335	0.1692433918
418	0.9360035258	0.1691946531
419	0.9360491182	0.1691171372
420	0.9361023093	0.169001687
421	0.9362010927	0.1688885076
422	0.9361782965	0.1687963582
423	0.93627708	0.1686956008
424	0.9363758634	0.1686006019
425	0.9364594494	0.1685381647
426	0.9365658316	0.1684413997
427	0.9366114239	0.168372744
428	0.9366570163	0.1682996211
429	0.936664615	0.16820155
430	0.9367102074	0.1681515944
431	0.936748201	0.1680813803
432	0.936831787	0.1680126653
433	0.9368469844	0.1679245527
434	0.9368241883	0.1678468736
435	0.936831787	0.1677872265
436	0.9369001755	0.1676633762
437	0.9368849781	0.1676190453
438	0.9369001755	0.1675699059
439	0.937082545	0.1674703952
440	0.9371737297	0.1674007749
441	0.9371737297	0.1673559394
442	0.9371965259	0.1673056275
443	0.9372497169	0.1672555976
444	0.9373788953	0.167148978
445	0.9374244877	0.1670976569
446	0.9374320864	0.1670388262
447	0.9374548826	0.1669581491
448	0.9375384686	0.1668839131
449	0.9375688635	0.1668130312
450	0.9376448507	0.1667407988
451	0.9376752456	0.1666902198
452	0.937720838	0.1665915847
453	0.937804424	0.1665027152
454	0.9377436342	0.1664321154
455	0.9378196214	0.166359126
456	0.9378424176	0.1662805564
457	0.9378348189	0.1662224232
458	0.9378424176	0.1661549696
459	0.93788801	0.1660875012
460	0.9379032074	0.1660262662
461	0.9379260036	0.1659567052
462	0.9379563985	0.1658936298
463	0.9379487998	0.1658298272
464	0.9379791947	0.1657487197
465	0.9379563985	0.1656941187
466	0.9379867934	0.1656473094
467	0.9380931756	0.1655597905
468	0.9381463667	0.1655041506
469	0.9381767616	0.165456243
470	0.9381767616	0.1653947556
471	0.9381539654	0.1653128912
472	0.9382375514	0.1652486731
473	0.9382147552	0.1651072952
474	0.9382831437	0.1649806399
475	0.9383135387	0.1649334298
476	0.9383515323	0.1648473802
477	0.9383971246	0.1648094459
478	0.9383971246	0.1647601729
479	0.9384351183	0.1646395283
480	0.9384731119	0.1645637933
481	0.9384959081	0.1644907298
482	0.9385035068	0.1644079749
483	0.9385566979	0.1643177697
484	0.9386326852	0.1642438305
485	0.9386554813	0.1642080779
486	0.9387010737	0.1641402534
487	0.9387466661	0.1640789441
488	0.9387998571	0.1640017696
489	0.9388378508	0.1639109856
490	0.9388682457	0.1638531491
491	0.938860647	0.1638077646
492	0.9389366342	0.1637244754
493	0.9389670291	0.1636419431
494	0.9388986406	0.1634865551
495	0.9390126215	0.1633867476
496	0.9390278189	0.1633294455
497	0.9390354177	0.1632850256
498	0.9390734113	0.1632015732
499	0.9391342011	0.1631362123
500	0.9391873922	0.1630703913
501	0.9391949909	0.1630156715
502	0.9392025896	0.1629100166
503	0.9393013731	0.1627607283
504	0.9393241693	0.1627137557
505	0.9394229527	0.1626107574
506	0.9393849591	0.1625602377
507	0.9393925578	0.1625233572
508	0.9394609463	0.1624565418
509	0.9395293349	0.1624186372
510	0.9395749272	0.1622018064
511	0.9396433158	0.1621471015
512	0.9396737107	0.1621052343
513	0.9396813094	0.1620612448
514	0.9396205196	0.1620090926
515	0.9397041056	0.1619443995
516	0.9397041056	0.1619007811
517	0.9397269018	0.1618615259
518	0.9398332839	0.1617856129
519	0.9398332839	0.1617249863
520	0.9399244687	0.161633386
521	0.9399624623	0.1615112424
522	0.9400384496	0.1614019365
523	0.9400612457	0.1613535095
524	0.9401068381	0.1612910871
525	0.9400992394	0.1612314698
526	0.9401904241	0.1611550967
527	0.9402664113	0.1611166578
528	0.9402588126	0.1610649063
529	0.9402816088	0.1610073519
530	0.940304405	0.160955081
531	0.9403347999	0.1609070398
532	0.9403651948	0.1608543978
533	0.9404487808	0.1607276089
534	0.9404183859	0.1606712121
535	0.9404107872	0.1605923308
536	0.9405095706	0.160537433
537	0.9405855579	0.1604493056
538	0.9406539464	0.1603972127
539	0.9407147362	0.1603373728
540	0.9407603286	0.1602786904
541	0.9408211184	0.1602168617
542	0.9408211184	0.1601824894
543	0.9409123031	0.1601078081
544	0.9410186853	0.1600509067
545	0.9410490802	0.159967202
546	0.9411250674	0.1599258394
547	0.9411782585	0.1598757205
548	0.9412314496	0.1598150197
549	0.9412314496	0.159707747
550	0.9412542458	0.1596593497
551	0.941277042	0.159574057
552	0.9412922394	0.1595276335
553	0.9413302331	0.1594555198
554	0.9413302331	0.159401928
555	0.9413454305	0.1593183123
556	0.9414062203	0.1592258067
557	0.9414366152	0.1591701817
558	0.9414746089	0.1590720661
559	0.9414822076	0.1590231493
560	0.9414746089	0.1589525049
561	0.9414670101	0.1589098511
562	0.9415429974	0.158844416
563	0.9415429974	0.1588124034
564	0.9415733923	0.1587761313
565	0.9415581948	0.1587395773
566	0.9417101694	0.1585635599
567	0.9417937554	0.1585003213
568	0.9417405643	0.1584289645
569	0.9418241503	0.1583606353
570	0.9418241503	0.1583029176
571	0.9418241503	0.1582591359
572	0.9418621439	0.1582215282
573	0.9419001375	0.1581608571
574	0.9419609273	0.1580653239
575	0.9420217172	0.1579847061
576	0.9420901057	0.1579340529
577	0.942082507	0.1578807728
578	0.9420673095	0.1578437438
579	0.942082507	0.1578029155
580	0.9421205006	0.1577187062
581	0.9421508955	0.1576826568
582	0.942166093	0.1576454794
583	0.942166093	0.1576104243
584	0.9421356981	0.1575690766
585	0.9421736917	0.1574575742
586	0.9422572777	0.1573825219
587	0.9422800739	0.1573467248
588	0.94230287	0.1573081375
589	0.9423408637	0.157226659
590	0.9423940548	0.1571472434
591	0.9424016535	0.1570941413
592	0.9424244497	0.15704892
593	0.9424396471	0.1569671447
594	0.9424852395	0.1569186582
595	0.942470042	0.156862959
596	0.9424928382	0.1568282007
597	0.9424624433	0.1567866601
598	0.9425004369	0.1567496459
599	0.9425080357	0.1567168171
600	0.9425232331	0.1566741781
601	0.942553628	0.156615852
602	0.942553628	0.1565662821
603	0.9425688255	0.156518894
604	0.9426068191	0.1564066792
605	0.9427132013	0.1563353373
606	0.9427587936	0.1562688187
607	0.942804386	0.156226061
608	0.9428423796	0.1561816857
609	0.9428575771	0.1561394029
610	0.9429563605	0.1559905302
611	0.9429791567	0.155950251
612	0.9430247491	0.1559162052
613	0.9430019529	0.1558702715
614	0.9430779401	0.1558017345
615	0.9430931376	0.1557419242
616	0.9431007363	0.1557068543
617	0.9430855389	0.1556739512
618	0.943108335	0.1556309413
619	0.9431767236	0.1555938529
620	0.9431767236	0.1555658772
621	0.943191921	0.1555374561
622	0.943359093	0.1553837303
623	0.9434274816	0.1553083664
624	0.9434274816	0.155206585
625	0.9433742905	0.1551567778
626	0.9433818892	0.1550524585
627	0.9433970866	0.1549682937
628	0.9434502777	0.1549126093
629	0.9434578765	0.1547680109
630	0.943442679	0.1547434189
631	0.9434274816	0.1547025906
632	0.9434806726	0.1546624895
633	0.9435110675	0.1545754752
634	0.9435870548	0.1545215569
635	0.943609851	0.1544621325
636	0.9435870548	0.1544200575
637	0.9436174497	0.1543740941
638	0.9436402459	0.1543178605
639	0.9437238319	0.1542427341
640	0.9437466281	0.1542035086
641	0.9438302141	0.1541004657
642	0.9438302141	0.1540517419
643	0.9439138	0.1539850898
644	0.9439365962	0.1539567281
645	0.9439669911	0.1538867812
646	0.9440429784	0.1538379535
647	0.9440581758	0.1537929696
648	0.9440885708	0.1537544714
649	0.9441417618	0.1536854743
650	0.944164558	0.153636424
651	0.9441493606	0.1536043817
652	0.9441797555	0.1535485934
653	0.9442253478	0.1534613564
654	0.9442405453	0.1534304569
655	0.9443849211	0.1533630628
656	0.9444077173	0.1533056716
657	0.9444609084	0.1532581647
658	0.944415316	0.1532024358
659	0.9444533096	0.1531445103
660	0.9445368956	0.1530093213
661	0.9445444943	0.1529591578
662	0.944582488	0.1528975369
663	0.9446128829	0.1528571538
664	0.9446508765	0.1527968983
665	0.9446584752	0.1526856482
666	0.944666074	0.1526517656
667	0.9446736727	0.1526073457
668	0.9447952523	0.1525384674
669	0.9447876536	0.1524617974
670	0.9448560421	0.1524163238
671	0.9448560421	0.1523666352
672	0.9448788383	0.1523359287
673	0.9449016345	0.1522960502
674	0.944886437	0.1522252722
675	0.9449168319	0.1521678514
676	0.9449472268	0.1520786108
677	0.9450840039	0.1520151793
678	0.9450992014	0.1519757015
679	0.9451295963	0.1519417744
680	0.9451979848	0.1518842051
681	0.945220781	0.1518275857
682	0.9451903861	0.1517687846
683	0.9452131823	0.1517362081
684	0.9452283797	0.1517022661
685	0.9453119657	0.1516544476
686	0.9453119657	0.1516172999
687	0.9453195644	0.1515664834
688	0.9453727555	0.1515255957
689	0.9454031504	0.1514717368
690	0.9454943351	0.1513872751
691	0.9455323288	0.1513527544
692	0.945555125	0.1513167346
693	0.9455627237	0.1512654581
694	0.945471539	0.1511611982
695	0.9454867364	0.1510746736
696	0.9454639402	0.1510036582
697	0.9454943351	0.150965531
698	0.9454487428	0.1508570265
699	0.9454791377	0.1508172074
700	0.9455247301	0.1507810541
701	0.9455399275	0.1507485072
702	0.9456159148	0.1506798367
703	0.9456767046	0.1505648614
704	0.9457450931	0.150519551
705	0.9457526918	0.1504771496
706	0.9458058829	0.1504291974
707	0.9458134817	0.1503682295
708	0.9459122651	0.1503092504
709	0.9459806536	0.1502461008
710	0.9459958511	0.150215691
711	0.94594266	0.150126777
712	0.9459806536	0.1500774595
713	0.946026246	0.1500392581
714	0.9460794371	0.1498975834
715	0.9460870358	0.1498660903
716	0.9461402269	0.1497961285
717	0.9461402269	0.1497210021
718	0.9461782205	0.1496941691
719	0.9462086154	0.1496442282
720	0.9462238129	0.149606472
721	0.9462922014	0.1495062935
722	0.9462846027	0.1494378456
723	0.94636059	0.149267364
724	0.9463909849	0.1492196494
725	0.9464061823	0.1491899965
726	0.9464137811	0.1491506375
727	0.946497367	0.1490119311
728	0.9465125645	0.1489647804
729	0.9466417428	0.1489168431
730	0.9466341441	0.1488394904
731	0.9466037492	0.1487944027
732	0.9466721377	0.1487545836
733	0.9466797365	0.1487262961
734	0.9467253288	0.1486774684
735	0.9467329276	0.1486499675
736	0.9468089148	0.1485603857
737	0.9468393097	0.1485150159
738	0.9468697046	0.1484705218
739	0.9468621059	0.1484463899
740	0.9469076983	0.1483887613
741	0.9469912843	0.1483252555
742	0.9470140804	0.1482778971
743	0.9470368766	0.148248823
744	0.9470520741	0.1482214112
745	0.9470900677	0.1481941033
746	0.9471280613	0.1481234737
747	0.9471432588	0.1480638118
748	0.947166055	0.1480145982
749	0.9471964499	0.1479788753
750	0.9472116473	0.1479498161
751	0.9472724371	0.1478720627
752	0.9472724371	0.1478121782
753	0.9473180295	0.1477610501
754	0.947333227	0.1477192423
755	0.9473636219	0.1476751043
756	0.9473940168	0.1476369178
757	0.9474244117	0.1475446051
758	0.9474624053	0.1474939816
759	0.9475839849	0.1473243163
760	0.9475991824	0.1472861
761	0.9476295773	0.1472321965
762	0.9476675709	0.1471818698
763	0.9476675709	0.1471231875
764	0.9477055645	0.1470909374
765	0.947720762	0.1470545021
766	0.9478119467	0.1469484464
767	0.9478195454	0.1469091468
768	0.9478347429	0.1468763773
769	0.9478803353	0.1468204702
770	0.9479639212	0.1467361867
771	0.9480475072	0.146657528
772	0.948108297	0.146595729
773	0.948191883	0.146540282
774	0.9482526729	0.1464952982
775	0.9482526729	0.1464367197
776	0.9482526729	0.1464037573
777	0.9482298767	0.1463476721
778	0.9482830678	0.146299156
779	0.9482602716	0.1462618748
780	0.948275469	0.1462303371
781	0.9483134627	0.1461912304
782	0.948359055	0.1461562495
783	0.9484046474	0.1461246525
784	0.9484806346	0.1460574364
785	0.9485338257	0.1460198435
786	0.9485338257	0.1459866436
787	0.9485186283	0.145949956
788	0.9485566219	0.1459057587
789	0.9485566219	0.1458738203
790	0.9485034308	0.145804096
791	0.9485110296	0.1457567227
792	0.9485946155	0.1456892395
793	0.948609813	0.1456574198
794	0.9486250104	0.145612154
795	0.9486478066	0.1455846235
796	0.9487161952	0.1455238336
797	0.9487617875	0.1454733734
798	0.9487389913	0.1454285527
799	0.9487693863	0.1453737143
800	0.9487617875	0.1453236102
801	0.948776985	0.1452969553
802	0.9488149786	0.14525724
803	0.9488225773	0.145186655
804	0.9488453735	0.1451495667
805	0.9488453735	0.145113354
806	0.9488681697	0.1450752416
807	0.9488833671	0.1450431994
808	0.9489137621	0.1450147783
809	0.9489213608	0.1449844873
810	0.9489669531	0.1449421749
811	0.9489745519	0.1448710555
812	0.9490201442	0.1448226582
813	0.9490353417	0.1447875289
814	0.9491341251	0.1447273624
815	0.9491265264	0.1447026666
816	0.94916452	0.1446643168
817	0.9491797175	0.1446243789
818	0.94916452	0.1445657263
819	0.9492405073	0.1445183381
820	0.9492936984	0.1444770052
821	0.9492709022	0.1444282516
822	0.9492557047	0.1442568647
823	0.9492709022	0.1441848549
824	0.9493088958	0.1441159469
825	0.949331692	0.144073679
826	0.9493392907	0.1440310104
827	0.9493544882	0.1439961038
828	0.9493696856	0.1439556465
829	0.9494304755	0.1439060767
830	0.949415278	0.1438716598
831	0.9494076793	0.1438017129
832	0.9494228767	0.143778887
833	0.9494380742	0.1437359513
834	0.9494532716	0.1437052892
835	0.9494684691	0.1436663606
836	0.9494836665	0.1436278772
837	0.9494760678	0.1435820919
838	0.9495292589	0.143530845
839	0.9495520551	0.1435017413
840	0.9496280423	0.1434423466
841	0.9496280423	0.1434099629
842	0.9496128449	0.1433760952
843	0.9496584372	0.1433388733
844	0.9497192271	0.1432865875
845	0.949749622	0.1432549459
846	0.949802813	0.1431786322
847	0.9497800169	0.1431510274
848	0.9497876156	0.1431088486
849	0.9497724181	0.1430612971
850	0.9498256092	0.1430176787
851	0.9498256092	0.1429965299
852	0.9498788003	0.1429465742
853	0.9498484054	0.1428653628
854	0.949886399	0.142832712
855	0.9499167939	0.1427941841
856	0.9499775838	0.142749972
857	0.949969985	0.1427177961
858	0.9500155774	0.1426747268
859	0.9500383736	0.1426441835
860	0.9500383736	0.1426129129
861	0.9500383736	0.1425805441
862	0.9500459723	0.1425543196
863	0.9500839659	0.1424174238
864	0.9501295583	0.1423722322
865	0.9501295583	0.1423483971
866	0.9501219596	0.1423140841
867	0.9501447557	0.142237236
868	0.950137157	0.1421434986
869	0.950137157	0.1421171851
870	0.9501827494	0.1420583098
871	0.9502359405	0.1419475791
872	0.950304329	0.1418395199
873	0.9503727175	0.1417658033
874	0.9503651188	0.1417239213
875	0.9504107112	0.1415730747
876	0.9504411061	0.1415220356
877	0.9504790997	0.141480762
878	0.9505246921	0.1414395627
879	0.9505474882	0.1413952615
880	0.9506310742	0.1413413135
881	0.9506462717	0.1413088854
882	0.9507070615	0.1412389682
883	0.9507678513	0.1411674778
