iter	Passed	Remaining
0	353	706750
1	458	457653
2	567	378005
3	667	332875
4	770	307429
5	899	298854
6	999	284589
7	1150	286554
8	1291	285673
9	1425	283688
10	1569	283789
11	1702	282117
12	1852	283170
13	2012	285489
14	2201	291381
15	2362	292983
16	2568	299567
17	2738	301533
18	2897	302100
19	2987	295720
20	3149	296765
21	3386	304456
22	3570	306949
23	3671	302266
24	3809	300940
25	3934	298706
26	4016	293518
27	4160	293028
28	4347	295476
29	4462	293020
30	4715	299486
31	4810	295872
32	4897	291950
33	4975	287681
34	5129	287995
35	5212	284376
36	5312	281837
37	5422	279962
38	5512	277200
39	5684	278562
40	5771	275750
41	5853	272891
42	5960	271254
43	6026	267902
44	6116	265711
45	6183	262680
46	6265	260353
47	6349	258207
48	6448	256770
49	6606	257672
50	6763	258473
51	6906	258719
52	6969	256020
53	7046	253920
54	7129	252142
55	7409	257207
56	7487	255225
57	7566	253337
58	7722	254058
59	7814	252659
60	7896	251014
61	8017	250626
62	8192	251895
63	8269	250138
64	8359	248870
65	8428	246986
66	8492	245019
67	8608	244585
68	8743	244686
69	8812	242975
70	8882	241325
71	8962	239983
72	9137	241197
73	9207	239650
74	9267	237857
75	9342	236519
76	9448	235958
77	9615	236925
78	9678	235340
79	9751	234039
80	9896	234462
81	9994	233782
82	10080	232823
83	10193	232499
84	10282	231657
85	10429	232120
86	10488	230636
87	10563	229522
88	10658	228849
89	10792	229046
90	10870	228031
91	10930	226683
92	10984	225249
93	11046	223988
94	11106	222719
95	11179	221736
96	11269	221091
97	11365	220580
98	11529	221387
99	11630	220984
100	11686	219724
101	11746	218580
102	11837	218018
103	11903	217017
104	11986	216320
105	12107	216343
106	12184	215566
107	12253	214666
108	12318	213706
109	12384	212784
110	12464	212122
111	12524	211135
112	12590	210251
113	12674	209678
114	12773	209380
115	12844	208606
116	12974	208818
117	13039	207968
118	13117	207345
119	13195	206725
120	13250	205764
121	13343	205398
122	13399	204485
123	13474	203862
124	13547	203218
125	13614	202486
126	13672	201648
127	13764	201309
128	13835	200668
129	13912	200127
130	13989	199590
131	14046	198784
132	14107	198030
133	14185	197537
134	14247	196822
135	14311	196150
136	14378	195523
137	14437	194807
138	14516	194350
139	14591	193862
140	14661	193306
141	14744	192929
142	14837	192675
143	14935	192500
144	15021	192175
145	15084	191552
146	15148	190948
147	15226	190537
148	15290	189957
149	15350	189319
150	15427	188909
151	15492	188356
152	15556	187791
153	15622	187262
154	15678	186625
155	15758	186269
156	15826	185784
157	15884	185188
158	15945	184621
159	16008	184096
160	16074	183612
161	16154	183280
162	16234	182963
163	16316	182665
164	16382	182190
165	16479	182073
166	16557	181733
167	16619	181226
168	16693	180862
169	16774	180575
170	16835	180070
171	16902	179640
172	16984	179365
173	17086	179314
174	17172	179079
175	17236	178628
176	17308	178264
177	17384	177945
178	17448	177506
179	17528	177233
180	17606	176937
181	17682	176625
182	17761	176350
183	17831	175985
184	17903	175651
185	18019	175740
186	18100	175488
187	18168	175111
188	18236	174743
189	18333	174651
190	18394	174216
191	18477	173998
192	18548	173667
193	18643	173558
194	18702	173121
195	18771	172772
196	18846	172486
197	18953	172497
198	19015	172090
199	19087	171784
200	19147	171377
201	19213	171017
202	19284	170714
203	19346	170321
204	19418	170030
205	19502	169840
206	19564	169464
207	19638	169193
208	19740	169166
209	19826	169001
210	19909	168803
211	19969	168422
212	20052	168236
213	20122	167935
214	20184	167577
215	20258	167316
216	20332	167061
217	20400	166762
218	20479	166546
219	20613	166781
220	20669	166380
221	20755	166231
222	20819	165905
223	20938	166012
224	21001	165679
225	21059	165305
226	21121	164974
227	21183	164634
228	21260	164419
229	21326	164120
230	21409	163955
231	21480	163697
232	21550	163432
233	21623	163191
234	21694	162941
235	21764	162680
236	21831	162400
237	21894	162090
238	21964	161840
239	22034	161589
240	22161	161752
241	22226	161460
242	22372	161761
243	22431	161435
244	22498	161160
245	22559	160853
246	22620	160543
247	22702	160384
248	22762	160068
249	22826	159783
250	22885	159467
251	22949	159187
252	23028	159017
253	23093	158743
254	23163	158510
255	23225	158224
256	23335	158261
257	23397	157980
258	23459	157697
259	23550	157610
260	23630	157446
261	23691	157162
262	23754	156890
263	23870	156965
264	23944	156770
265	24003	156473
266	24090	156361
267	24171	156209
268	24238	155971
269	24309	155758
270	24394	155637
271	24483	155541
272	24592	155572
273	24674	155430
274	24741	155196
275	24809	154966
276	24891	154827
277	24962	154623
278	25104	154857
279	25177	154664
280	25282	154663
281	25363	154521
282	25434	154316
283	25498	154070
284	25578	153920
285	25659	153777
286	25744	153659
287	25826	153521
288	25890	153283
289	25978	153180
290	26044	152953
291	26113	152744
292	26180	152523
293	26261	152390
294	26350	152294
295	26430	152155
296	26494	151919
297	26591	151872
298	26664	151691
299	26727	151457
300	26815	151358
301	26880	151134
302	26960	150994
303	27031	150808
304	27116	150697
305	27181	150474
306	27250	150274
307	27311	150037
308	27389	149886
309	27455	149674
310	27517	149444
311	27588	149258
312	27678	149181
313	27743	148966
314	27819	148810
315	27948	148941
316	28019	148757
317	28104	148653
318	28244	148835
319	28387	149034
320	28448	148799
321	28517	148610
322	28602	148501
323	28733	148633
324	28809	148479
325	28874	148269
326	28979	148265
327	29053	148102
328	29165	148132
329	29316	148358
330	29393	148209
331	29474	148082
332	29535	147854
333	29601	147652
334	29689	147558
335	29793	147546
336	29896	147532
337	29967	147356
338	30037	147172
339	30117	147044
340	30186	146861
341	30256	146682
342	30323	146487
343	30393	146314
344	30469	146164
345	30530	145947
346	30611	145823
347	30685	145665
348	30759	145514
349	30835	145365
350	30911	145221
351	30995	145115
352	31133	145259
353	31209	145115
354	31306	145069
355	31401	145009
356	31481	144883
357	31564	144772
358	31649	144670
359	31731	144554
360	31793	144347
361	31872	144220
362	31944	144059
363	32010	143871
364	32081	143708
365	32227	143880
366	32290	143677
367	32366	143537
368	32441	143395
369	32505	143198
370	32568	143001
371	32647	142878
372	32744	142829
373	32812	142655
374	32919	142651
375	33026	142644
376	33094	142471
377	33168	142325
378	33238	142161
379	33305	141985
380	33377	141832
381	33447	141668
382	33523	141533
383	33602	141409
384	33676	141264
385	33751	141126
386	33863	141142
387	33932	140976
388	34017	140881
389	34087	140718
390	34157	140562
391	34239	140451
392	34305	140279
393	34379	140136
394	34446	139965
395	34616	140213
396	34685	140052
397	34757	139901
398	34857	139865
399	34936	139745
400	35025	139663
401	35097	139516
402	35159	139330
403	35245	139238
404	35314	139079
405	35380	138908
406	35449	138751
407	35519	138596
408	35590	138446
409	35691	138414
410	35774	138309
411	35855	138199
412	35930	138065
413	36022	137998
414	36097	137864
415	36170	137727
416	36243	137585
417	36317	137449
418	36389	137306
419	36469	137194
420	36605	137293
421	36744	137398
422	36812	137240
423	36890	137120
424	36958	136963
425	37026	136807
426	37133	136793
427	37211	136672
428	37272	136492
429	37337	136324
430	37418	136216
431	37492	136082
432	37573	135974
433	37655	135873
434	37734	135756
435	37860	135810
436	37943	135711
437	38015	135570
438	38091	135447
439	38160	135296
440	38229	135146
441	38304	135017
442	38378	134888
443	38443	134727
444	38535	134657
445	38612	134538
446	38715	134509
447	38810	134451
448	38902	134383
449	38973	134243
450	39092	134268
451	39171	134153
452	39283	134152
453	39358	134027
454	39428	133882
455	39508	133775
456	39604	133718
457	39671	133567
458	39738	133413
459	39807	133269
460	39875	133121
461	39942	132968
462	40035	132902
463	40103	132755
464	40183	132648
465	40255	132515
466	40340	132423
467	40408	132276
468	40476	132131
469	40550	132004
470	40614	131846
471	40688	131721
472	40759	131586
473	40839	131477
474	40921	131378
475	41006	131288
476	41100	131229
477	41183	131131
478	41261	131018
479	41343	130919
480	41496	131045
481	41601	131019
482	41692	130947
483	41787	130888
484	41852	130736
485	41917	130582
486	42006	130504
487	42077	130370
