iter	Passed	Remaining
171	16354	268901
172	16415	268249
173	16469	267493
174	16560	267339
175	16623	266737
176	16847	268710
177	16899	267924
178	16968	267422
179	17035	266891
180	17134	266858
181	17183	266053
182	17242	265418
183	17295	264695
184	17338	263825
185	17488	264577
186	17645	265444
187	17697	264707
188	17874	265841
189	17942	265364
190	17999	264714
191	18069	264267
192	18153	264027
193	18203	263299
194	18255	262603
195	18316	262044
196	18374	261445
197	18469	261370
198	18530	260820
199	18593	260307
200	18653	259760
201	18708	259143
202	18774	258683
203	18837	258181
204	19017	259292
205	19096	259013
206	19414	261957
207	19513	261937
208	19570	261341
209	19631	260818
210	19689	260256
211	19760	259868
212	19808	259186
213	19872	258718
214	19926	258113
215	19978	257496
216	20121	258059
217	20203	257824
218	20278	257515
219	20342	257049
220	20431	256915
221	20481	256293
222	20547	255875
223	20615	255479
224	20664	254867
225	20740	254571
226	20807	254185
227	20864	253673
228	20928	253244
229	20980	252683
230	21029	252077
231	21084	251564
232	21197	251732
233	21261	251322
234	21331	250984
235	21402	250667
236	21457	250159
237	21511	249645
238	21581	249310
239	21658	249074
240	21711	248555
241	21766	248066
242	21818	247542
243	21877	247102
244	21937	246681
245	22010	246411
246	22072	246015
247	22137	245658
248	22192	245184
249	22242	244664
250	22297	244211
251	22359	243821
252	22424	243474
253	22551	243806
254	22736	244757
255	22799	244377
256	22860	243992
257	22929	243691
258	22978	243180
259	23030	242704
260	23091	242331
261	23156	241995
262	23219	241644
263	23277	241236
264	23350	240991
265	23401	240522
266	23455	240089
267	23512	239683
268	23642	240031
269	23717	239813
270	23782	239494
271	23851	239219
272	23905	238793
273	23956	238340
274	24050	238317
275	24120	238054
276	24180	237702
277	24265	237590
278	24344	237426
279	24400	237033
280	24487	236945
281	24544	236563
282	24702	237159
283	24759	236786
284	24811	236362
285	24866	235974
286	24981	236153
287	25048	235873
288	25109	235546
289	25162	235135
290	25215	234733
291	25270	234361
292	25326	233986
293	25394	233736
294	25445	233318
295	25521	233139
296	25577	232778
297	25637	232459
298	25687	232048
299	25741	231675
300	25807	231405
301	25905	231430
302	25969	231157
303	26046	230991
304	26102	230641
305	26161	230320
306	26238	230163
307	26331	230144
308	26433	230204
309	26496	229923
310	26554	229595
311	26623	229368
312	26683	229071
313	26746	228793
314	26811	228534
315	26867	228203
316	26965	228224
317	27025	227929
318	27100	227766
319	27201	227810
320	27277	227654
321	27334	227332
322	27396	227059
323	27462	226820
324	27532	226614
325	27587	226281
326	27642	225957
327	27718	225806
328	27770	225457
329	27828	225161
330	27882	224830
331	27942	224547
332	27999	224249
333	28050	223903
334	28110	223627
335	28185	223469
336	28260	223313
337	28326	223092
338	28397	222907
339	28484	222849
340	28541	222559
341	28597	222253
342	28658	222001
343	28714	221706
344	28786	221528
345	28854	221332
346	28910	221037
347	28971	220780
348	29126	221245
349	29179	220933
350	29248	220736
351	29310	220493
352	29375	220271
353	29436	220022
354	29497	219777
355	29584	219722
356	29640	219441
357	29695	219148
358	29762	218951
359	29817	218662
360	29874	218389
361	29932	218125
362	29983	217815
363	30040	217548
364	30131	217524
365	30196	217317
366	30305	217420
367	30370	217216
368	30445	217075
369	30498	216785
370	30576	216670
371	30660	216602
372	30719	216352
373	30774	216082
374	30832	215830
375	31007	216395
376	31070	216173
377	31217	216538
378	31277	216299
379	31352	216165
380	31484	216423
381	31559	216293
382	31620	216061
383	31673	215775
384	31737	215565
385	31794	215314
386	31846	215023
387	31914	214849
388	31979	214646
389	32039	214418
390	32105	214231
391	32159	213961
392	32224	213761
393	32281	213513
394	32337	213265
395	32393	213010
396	32449	212760
397	32532	212689
398	32613	212603
399	32674	212381
400	32750	212264
401	32905	212660
402	32970	212467
403	33029	212236
404	33110	212153
405	33174	211956
406	33346	212448
407	33412	212265
408	33469	212026
409	33561	212011
410	33687	212206
411	33747	211985
412	33805	211752
413	33884	211654
414	33954	211498
415	34035	211414
416	34099	211217
417	34170	211073
418	34223	210814
419	34288	210626
420	34357	210469
421	34410	210212
422	34466	209974
423	34532	209800
424	34588	209567
425	34650	209364
426	34704	209118
427	34783	209028
428	34841	208802
429	34898	208579
430	34955	208354
431	35016	208153
432	35078	207959
433	35151	207828
434	35209	207616
435	35267	207399
436	35334	207237
437	35422	207196
438	35489	207038
439	35559	206892
440	35614	206663
441	35670	206436
442	35729	206233
443	35791	206044
444	35853	205853
445	35923	205711
446	35982	205512
447	36170	206039
448	36255	205986
449	36331	205877
450	36396	205709
451	36565	206127
452	36620	205896
453	36695	205788
454	36755	205586
455	36816	205399
456	36946	205589
457	37003	205379
458	37069	205216
459	37123	204987
460	37182	204783
461	37252	204647
462	37320	204497
463	37397	204397
464	37451	204172
465	37517	204011
466	37585	203863
467	37737	204166
468	37823	204118
469	37885	203938
470	37950	203771
471	38013	203595
472	38068	203380
473	38161	203365
474	38217	203154
475	38276	202961
476	38330	202742
477	38383	202518
478	38443	202329
479	38505	202153
480	38567	201977
481	38620	201755
482	38703	201688
483	38779	201590
484	38860	201511
485	38923	201342
486	38982	201154
487	39036	200943
488	39095	200755
489	39153	200562
490	39243	200534
491	39308	200378
492	39382	200266
493	39447	200110
494	39507	199932
495	39569	199763
496	39633	199602
497	39698	199448
498	39758	199271
499	39809	199046
500	39867	198859
501	39939	198743
502	40000	198570
503	40069	198441
504	40131	198273
505	40185	198070
506	40298	198153
507	40362	198000
508	40506	198235
509	40557	198016
510	40639	197947
511	40695	197755
512	40754	197576
513	40813	197396
514	40902	197363
515	40962	197192
516	41024	197028
517	41084	196854
518	41171	196814
519	41240	196686
520	41340	196702
521	41422	196635
522	41484	196478
523	41552	196343
524	41731	196732
525	41792	196566
526	42000	197093
527	42076	196995
528	42141	196845
529	42227	196794
530	42304	196705
531	42370	196559
532	42431	196394
533	42499	196260
534	42556	196080
535	42621	195930
536	42757	196110
537	42842	196058
538	42916	195949
539	42993	195858
540	43054	195694
541	43109	195504
542	43289	195880
543	43357	195745
544	43415	195569
545	43472	195385
546	43533	195222
547	43653	195324
548	43724	195205
549	43795	195090
550	43852	194908
551	43918	194769
552	43995	194677
553	44062	194544
554	44126	194395
555	44213	194348
556	44301	194306
557	44356	194120
558	44489	194273
559	44635	194485
560	44695	194317
561	44758	194167
562	44837	194082
563	44903	193946
564	44975	193832
565	45038	193682
566	45102	193534
567	45234	193680
568	45291	193503
569	45372	193430
570	45438	193291
571	45530	193265
572	45596	193129
573	45753	193374
574	45823	193257
575	45886	193107
576	45969	193038
577	46024	192858
578	46092	192728
579	46173	192656
580	46358	193013
581	46417	192848
582	46493	192754
583	46552	192585
584	46617	192447
585	46681	192304
586	46860	192630
587	46917	192457
588	46979	192305
589	47045	192168
590	47106	192011
591	47166	191852
592	47234	191725
593	47301	191596
594	47409	191631
595	47561	191842
596	47621	191683
597	47685	191537
598	47746	191382
599	47822	191291
600	47933	191334
601	47989	191159
602	48054	191023
603	48117	190877
604	48188	190760
605	48253	190626
606	48310	190454
607	48376	190324
608	48436	190167
609	48495	190006
610	48572	189919
611	48651	189837
612	48755	189852
613	48816	189700
614	48873	189535
615	48945	189427
616	49023	189342
617	49124	189342
618	49192	189220
619	49286	189195
620	49359	189091
621	49416	188926
622	49481	188791
623	49550	188674
624	49621	188562
625	49692	188451
626	49812	188524
627	49885	188422
628	49954	188303
629	50022	188180
630	50086	188041
631	50154	187921
632	50247	187893
633	50341	187866
634	50470	187972
635	50526	187804
636	50601	187710
637	50659	187551
638	50755	187534
639	50813	187374
640	50947	187496
641	51009	187354
642	51120	187389
643	51193	187286
644	51291	187273
645	51349	187114
646	51408	186961
647	51475	186835
648	51533	186680
649	51604	186571
650	51676	186462
651	51738	186322
652	51800	186181
653	51864	186046
654	51964	186041
655	52058	186013
656	52124	185888
657	52195	185776
658	52301	185794
659	52363	185653
660	52425	185513
661	52516	185474
662	52578	185334
663	52643	185204
664	52702	185052
665	52818	185101
666	52963	185254
667	53031	185135
668	53092	184990
669	53175	184922
670	53245	184812
671	53312	184690
672	53374	184550
673	53447	184450
674	53512	184320
675	53588	184229
676	53655	184109
677	53719	183976
678	53787	183860
679	53848	183719
680	53909	183576
681	53979	183467
682	54036	183311
683	54099	183180
684	54166	183060
685	54234	182941
686	54304	182833
687	54375	182727
688	54502	182808
689	54567	182683
690	54624	182530
691	54684	182386
692	54757	182288
693	54821	182157
694	54888	182040
695	54941	181876
696	55020	181796
697	55084	181667
698	55145	181531
699	55299	181698
700	55354	181540
701	55449	181515
702	55510	181376
703	55590	181299
704	55698	181317
705	55762	181188
706	55922	181371
707	55980	181224
708	56144	181420
709	56245	181412
710	56321	181322
711	56395	181224
712	56475	181150
713	56545	181042
714	56618	180940
715	56744	181012
716	56879	181110
717	56946	180992
718	57005	180847
719	57071	180727
720	57152	180653
721	57268	180687
722	57330	180555
723	57392	180420
724	57476	180355
725	57531	180201
726	57623	180163
727	57722	180145
728	57875	180294
729	57933	180150
730	57990	180001
731	58051	179862
732	58124	179765
733	58189	179641
734	58261	179541
735	58331	179431
736	58406	179341
737	58524	179380
738	58640	179413
739	58703	179282
740	58761	179140
741	58864	179131
742	58939	179040
743	59007	178927
744	59072	178803
745	59207	178892
746	59302	178860
747	59369	178744
748	59435	178624
749	59634	178902
750	59726	178861
751	59789	178731
752	59862	178632
753	59919	178487
754	59975	178337
755	60046	178234
756	60158	178250
757	60225	178133
758	60372	178253
759	60436	178128
760	60501	178005
761	60559	177863
762	60629	177756
763	60695	177636
764	60754	177497
765	60919	177669
766	61098	177878
767	61178	177798
768	61246	177687
769	61319	177587
770	61383	177462
771	61442	177323
772	61511	177214
773	61578	177098
774	61630	176939
775	61744	176957
776	61809	176837
777	61880	176734
778	61944	176608
779	62000	176463
780	62068	176350
781	62137	176240
782	62197	176107
783	62251	175954
784	62311	175822
785	62375	175699
786	62494	175731
787	62558	175609
788	62747	175836
789	62811	175712
790	62898	175653
791	62977	175574
792	63062	175509
793	63139	175423
794	63205	175307
795	63265	175172
796	63397	175236
797	63461	175114
798	63519	174976
799	63579	174842
800	63724	174942
801	63785	174813
802	63857	174714
803	63939	174640
804	64007	174528
805	64107	174506
806	64167	174373
807	64229	174245
808	64294	174126
809	64349	173982
810	64411	173855
811	64500	173801
812	64593	173758
813	64660	173646
814	64764	173633
815	64938	173805
816	64997	173671
817	65068	173570
818	65132	173448
819	65202	173344
820	65274	173244
821	65342	173133
822	65407	173016
823	65503	172979
824	65569	172864
825	65636	172752
826	65695	172618
827	65764	172512
828	65846	172440
829	65911	172321
830	65991	172245
831	66058	172134
832	66141	172062
833	66213	171964
834	66285	171866
835	66376	171817
836	66436	171686
837	66557	171715
838	66636	171634
839	66705	171529
840	66848	171612
841	66951	171592
842	67010	171460
843	67093	171389
844	67159	171277
845	67221	171152
846	67373	171258
847	67469	171220
848	67537	171111
849	67594	170974
850	67656	170849
851	67841	171036
852	67905	170918
853	67960	170776
854	68021	170651
855	68128	170639
856	68198	170535
857	68270	170437
858	68335	170322
859	68399	170204
860	68463	170084
861	68517	169941
862	68692	170099
863	68755	169978
864	68814	169849
865	68873	169718
866	68933	169590
867	68994	169466
868	69066	169366
869	69127	169243
870	69183	169107
871	69246	168985
872	69309	168867
873	69411	168841
874	69483	168746
875	69551	168639
876	69614	168519
877	69695	168444
878	69851	168549
879	69918	168439
880	70077	168551
881	70292	168796
882	70351	168668
883	70419	168560
884	70492	168464
885	70554	168342
886	70628	168250
887	70752	168276
888	70821	168170
889	70898	168084
890	70962	167969
891	71085	167991
892	71147	167870
893	71215	167762
894	71298	167691
895	71364	167578
896	71435	167479
897	71517	167404
898	71583	167292
899	71690	167278
900	71748	167146
901	71817	167042
902	71900	166972
903	71969	166868
904	72033	166750
905	72138	166730
906	72211	166636
907	72357	166709
908	72425	166602
909	72495	166501
910	72563	166393
911	72634	166295
912	72702	166189
913	72759	166057
914	72935	166197
915	73040	166175
916	73105	166061
917	73177	165965
918	73319	166025
919	73373	165887
920	73439	165775
921	73503	165662
922	73570	165554
923	73628	165425
924	73689	165303
925	73749	165179
926	73815	165070
927	73877	164951
928	73939	164832
929	74003	164717
930	74061	164589
931	74145	164521
932	74212	164412
933	74320	164396
934	74389	164293
935	74456	164186
936	74536	164106
937	74600	163994
938	74666	163885
939	74735	163782
940	74847	163772
941	74917	163673
942	75018	163639
943	75082	163526
944	75157	163437
945	75219	163319
946	75275	163188
947	75334	163066
948	75396	162949
949	75506	162935
950	75574	162831
951	75730	162916
952	75794	162804
953	75874	162724
954	75938	162612
955	76117	162744
956	76186	162642
957	76243	162514
958	76300	162388
959	76369	162285
960	76438	162184
961	76529	162128
962	76592	162012
963	76691	161975
964	76904	162175
965	77006	162144
966	77076	162044
967	77153	161959
968	77217	161845
969	77287	161745
970	77351	161633
971	77415	161521
972	77474	161399
973	77603	161421
974	77668	161310
975	77728	161190
976	77801	161097
977	77904	161066
978	78186	161403
979	78247	161285
980	78310	161170
981	78384	161079
982	78444	160959
983	78516	160862
984	78577	160744
985	78665	160681
986	78728	160568
987	78799	160469
988	78944	160523
989	79010	160414
990	79085	160324
991	79155	160225
992	79222	160119
993	79284	160003
994	79348	159892
995	79413	159784
996	79479	159677
997	79612	159703
998	79694	159627
999	79782	159565
1000	79849	159459
1001	79912	159345
1002	79970	159223
1003	80038	159120
1004	80150	159103
1005	80250	159065
1006	80347	159018
1007	80413	158911
1008	80478	158803
1009	80543	158694
1010	80640	158647
1011	80697	158524
1012	80763	158418
1013	80822	158298
1014	80955	158322
1015	81015	158202
1016	81111	158156
1017	81178	158050
1018	81245	157946
1019	81332	157881
1020	81390	157759
1021	81454	157648
1022	81558	157615
1023	81725	157704
1024	81798	157612
1025	81865	157507
1026	81959	157455
1027	82020	157338
1028	82175	157403
1029	82245	157304
1030	82326	157227
1031	82388	157112
1032	82450	156998
1033	82518	156896
1034	82577	156777
1035	82643	156672
1036	82797	156733
1037	82975	156837
1038	83040	156730
1039	83126	156661
1040	83211	156590
1041	83292	156514
1042	83401	156487
1043	83455	156358
1044	83516	156244
1045	83611	156191
1046	83691	156111
1047	83750	155992
1048	83818	155891
1049	83899	155813
1050	83963	155704
1051	84036	155610
1052	84133	155562
1053	84209	155475
1054	84280	155380
1055	84346	155274
1056	84420	155183
1057	84502	155108
1058	84615	155087
1059	84679	154979
1060	84739	154864
1061	84828	154800
1062	84888	154683
1063	84973	154613
1064	85126	154666
1065	85215	154603
1066	85336	154598
1067	85403	154493
1068	85497	154439
1069	85555	154318
1070	85668	154299
1071	85733	154192
1072	85798	154085
1073	85918	154077
1074	85980	153965
1075	86045	153858
1076	86104	153741
1077	86161	153620
1078	86222	153506
1079	86362	153533
1080	86425	153423
1081	86503	153340
1082	86607	153301
1083	86671	153194
1084	86799	153199
1085	86897	153150
1086	86977	153070
1087	87040	152960
1088	87150	152932
1089	87211	152819
1090	87282	152724
1091	87357	152634
1092	87490	152648
1093	87605	152629
1094	87829	152799
1095	87935	152764
1096	88008	152671
1097	88093	152599
1098	88166	152506
1099	88253	152437
1100	88318	152331
1101	88417	152283
1102	88664	152489
1103	88731	152386
1104	88800	152286
1105	88874	152194
1106	88936	152083
1107	88995	151966
1108	89069	151875
1109	89165	151821
1110	89222	151701
1111	89281	151585
1112	89366	151514
1113	89438	151419
1114	89583	151448
1115	89683	151401
1116	89750	151297
1117	89816	151194
1118	89908	151133
1119	90066	151183
1120	90127	151070
1121	90202	150980
1122	90284	150902
1123	90351	150799
1124	90409	150683
1125	90468	150566
1126	90534	150463
1127	90657	150452
1128	90729	150358
1129	90789	150244
1130	90860	150148
1131	90924	150041
1132	91026	149997
1133	91097	149900
1134	91163	149797
1135	91240	149712
1136	91314	149620
1137	91438	149611
1138	91498	149499
1139	91623	149491
1140	91679	149370
1141	91826	149398
1142	91890	149291
1143	91944	149168
1144	92008	149062
1145	92107	149010
1146	92176	148912
1147	92283	148875
1148	92366	148798
1149	92542	148871
1150	92607	148767
1151	92672	148661
1152	92738	148559
1153	92809	148462
1154	92869	148349
1155	92925	148230
1156	93008	148154
1157	93096	148086
1158	93158	147975
1159	93213	147856
1160	93308	147798
1161	93529	147941
1162	93622	147879
1163	93823	147989
1164	93885	147879
1165	93943	147763
1166	94017	147673
1167	94080	147565
1168	94188	147526
1169	94336	147551
1170	94392	147433
1171	94453	147321
1172	94591	147330
1173	94663	147236
1174	94730	147134
1175	94788	147018
1176	94865	146933
1177	94988	146917
1178	95056	146818
1179	95114	146701
1180	95173	146588
1181	95285	146556
1182	95353	146455
1183	95413	146344
1184	95472	146230
1185	95552	146148
1186	95621	146049
1187	95682	145940
1188	95750	145839
1189	95829	145758
1190	95896	145656
1191	96003	145615
1192	96065	145508
1193	96149	145431
1194	96322	145491
1195	96380	145377
1196	96458	145292
1197	96619	145331
1198	96697	145247
1199	96762	145144
1200	96831	145046
1201	96892	144935
1202	97045	144963
1203	97186	144972
1204	97250	144866
1205	97361	144831
1206	97437	144743
1207	97524	144671
1208	97619	144613
1209	97677	144498
1210	97772	144439
1211	97837	144334
1212	97924	144263
1213	97996	144169
1214	98059	144063
1215	98141	143984
1216	98209	143885
1217	98277	143784
1218	98344	143684
1219	98438	143623
1220	98615	143683
1221	98694	143599
1222	98751	143485
1223	98823	143390
1224	98890	143290
1225	98953	143184
1226	99015	143075
1227	99090	142987
1228	99163	142894
1229	99236	142803
1230	99297	142695
1231	99357	142584
1232	99438	142503
1233	99497	142393
1234	99558	142283
1235	99616	142170
1236	99713	142114
1237	99779	142011
1238	99844	141910
1239	99907	141803
1240	99979	141712
1241	100051	141619
1242	100113	141512
1243	100210	141454
1244	100283	141362
1245	100345	141256
1246	100405	141147
1247	100465	141038
1248	100553	140967
1249	100612	140857
1250	100672	140748
1251	100730	140637
1252	100792	140530
1253	100854	140424
1254	101022	140466
1255	101151	140452
1256	101240	140383
1257	101410	140427
1258	101531	140402
1259	101609	140318
1260	101668	140207
1261	101725	140093
1262	101786	139986
1263	101850	139882
1264	101922	139791
1265	101981	139680
1266	102146	139715
1267	102236	139647
1268	102306	139552
1269	102370	139449
1270	102437	139350
1271	102529	139285
1272	102604	139197
1273	102773	139235
1274	102901	139220
1275	102970	139123
1276	103035	139020
1277	103124	138952
1278	103190	138851
1279	103255	138749
1280	103321	138649
1281	103396	138560
1282	103450	138444
1283	103552	138392
1284	103629	138306
1285	103706	138221
1286	103768	138116
1287	103834	138015
1288	103896	137911
1289	103964	137813
1290	104023	137703
1291	104109	137630
1292	104168	137521
1293	104435	137686
1294	104534	137630
1295	104672	137624
1296	104749	137538
1297	104813	137436
1298	104888	137348
1299	104948	137240
1300	105003	137126
1301	105073	137031
1302	105282	137117
1303	105345	137013
1304	105403	136902
1305	105470	136805
1306	105539	136709
1307	105627	136637
1308	105722	136574
1309	105788	136474
1310	105854	136376
1311	105912	136265
1312	105979	136166
1313	106049	136072
1314	106163	136034
1315	106232	135938
1316	106295	135836
1317	106370	135747
1318	106433	135644
1319	106503	135550
1320	106595	135484
1321	106666	135390
1322	106731	135290
1323	106798	135191
1324	106856	135082
1325	106916	134975
1326	106978	134871
1327	107061	134794
1328	107137	134707
1329	107226	134637
1330	107311	134563
1331	107376	134462
1332	107441	134362
1333	107507	134263
1334	107567	134156
1335	107630	134054
1336	107698	133959
1337	107802	133907
1338	107865	133804
1339	107927	133701
1340	108014	133628
1341	108211	133692
1342	108295	133615
1343	108400	133564
1344	108467	133468
1345	108529	133364
1346	108589	133257
1347	108647	133150
1348	108709	133045
1349	108825	133009
1350	108918	132942
1351	109012	132879
1352	109172	132895
1353	109234	132791
1354	109326	132724
1355	109465	132714
1356	109635	132742
1357	109760	132714
1358	109823	132612
1359	109892	132517
1360	109956	132416
1361	110021	132316
1362	110077	132206
1363	110151	132117
1364	110207	132006
1365	110283	131920
1366	110352	131825
1367	110412	131720
1368	110477	131621
1369	110564	131547
1370	110626	131444
1371	110697	131352
1372	110766	131257
1373	110841	131170
1374	110912	131078
1375	110982	130984
1376	111052	130891
1377	111121	130797
1378	111260	130785
1379	111322	130682
1380	111412	130613
1381	111503	130544
1382	111569	130446
1383	111647	130363
1384	111706	130256
1385	111797	130188
1386	111891	130123
1387	111964	130033
1388	112074	129987
1389	112143	129893
1390	112250	129842
1391	112310	129738
1392	112450	129726
1393	112537	129652
1394	112617	129571
1395	112693	129484
1396	112756	129383
1397	112814	129276
1398	112877	129176
1399	112975	129115
1400	113033	129008
1401	113092	128902
1402	113167	128815
1403	113234	128720
1404	113308	128630
1405	113375	128535
1406	113445	128442
1407	113511	128345
1408	113579	128250
1409	113646	128154
1410	113710	128055
1411	113777	127959
1412	113835	127853
1413	113936	127795
1414	113997	127693
1415	114065	127598
1416	114159	127533
