iter	Passed	Remaining
543	46698	210830
544	46764	210654
545	46858	210604
546	46932	210468
547	47042	210491
548	47126	210395
549	47197	210241
550	47280	210145
551	47354	210006
552	47436	209905
553	47519	209806
554	47584	209628
555	47727	209795
556	47807	209684
557	47884	209560
558	47958	209420
559	48024	209248
560	48136	209278
561	48220	209184
562	48298	209065
563	48414	209111
564	48478	208927
565	48542	208748
566	48616	208614
567	48882	209300
568	49022	209444
569	49090	209278
570	49305	209744
571	49376	209593
572	49436	209392
573	49500	209214
574	49571	209063
575	49681	209074
576	49756	208941
577	49816	208748
578	49890	208610
579	49962	208463
580	50032	208312
581	50115	208210
582	50195	208100
583	50286	208035
584	50376	207966
585	50443	207801
586	50506	207616
587	50562	207410
588	50638	207280
589	50703	207112
590	50785	207010
591	50852	206845
592	50934	206744
593	51012	206625
594	51069	206422
595	51151	206322
596	51224	206183
597	51284	205995
598	51342	205798
599	51411	205646
600	51481	205499
601	51563	205397
602	51631	205242
603	51733	205221
604	51810	205099
605	51897	205021
606	51971	204889
607	52046	204760
608	52118	204623
609	52192	204493
610	52270	204376
